	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	NCBI_GENE_ID	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	Protein IDs	St7_prot	St8_prot	St9_prot	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts	St7_muts	St8_muts	St9_muts	functions
2810	2848	2848	2848	ycdN	4.44444444444444	4.638888888888889	4.625	3.75	1.44444444444444	Ferrous iron transport permease EfeU					0	0	0	0	0	0	0	0	Not annotated
2811	2849	2849	2849	ycdN	1.62857142857143	1.34285714285714	0.857142857142857	1.4	0.6857142857142859	Ferrous iron transport permease EfeU					0	0	0	0	0	0	0	0	Not annotated
2812	2850	2850	2850	ycdO	9.26966292134832	7.797752808988759	6.95505617977528	8.8314606741573	2.3820224719101097	Ferrous iron transport periplasmic protein EfeO, contains peptidase-M75 domain and (frequently) cupredoxin-like domain					0	0	0	0	0	0	0	0	Not annotated
2813	2851	2851	2851	ycdP	0.319148936170213	0.238031914893617	0.10106382978723401	0.158244680851064	0.0877659574468085	Biofilm PGA synthesis auxiliary protein PgaD					0	0	0	0	0	0	0	0	Not annotated
2814	2852	2852	2852	ycdQ	0.518382352941177	0.583333333333333	0.115196078431373	0.251225490196078	0.181372549019608	Biofilm PGA synthesis N-glycosyltransferase PgaC (EC 2.4.-.-)					0	0	0	0	0	0	0	0	Not annotated
2815	2853	2853	2853	ycdR	0.264376996805112	0.27276357827476	0.0638977635782748	0.132188498402556	0.0946485623003195	Biofilm PGA synthesis deacetylase PgaB (EC 3.-)					0	0	0	0	0	0	0	0	Not annotated
2816	2854	2854	2854	ycdS	0.117010129235068	0.11514728140644999	0.0551868669228082	0.0895331237629526	0.0817324484806147	Biofilm PGA outer membrane secretin PgaA					1	1	1	1	1	0	0	0	Not annotated
2817	2855	2855	2855	ycdT	0.18202054794520492	0.38972602739726	0.143835616438356	0.27688356164383604	0.533904109589041	Sensory box/GGDEF domain protein					0	0	0	0	0	0	0	0	Not annotated
2818	2856	2856	2856	ycdU	3.47	4.76	1.63	1.78	1.49	Uncharacterized protein YcdU					0	0	0	0	0	0	0	0	Membrane/cell wall
2819	2857	2857	2857	ycdW	2.29230769230769	2.62307692307692	1.87692307692308	1.9256410256410301	2.02051282051282	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)					0	0	0	0	0	0	0	0	Not annotated
2820	2858	2858	2858	ycdX	2.68095238095238	3.26190476190476	2.4166666666666696	2.63571428571429	1.65714285714286	Putative hydrolase YcdX (EC 3.1.-.-)	sp|P75914|YCDX_ECOLI;sp|C4ZRX5|YCDX_ECOBW;sp|B1X9E8|YCDX_ECODH	0.6363636363636365	2.4545454545454546	1.0	0	0	0	0	0	0	0	0	Not annotated
2821	2859	2859	2859	ycdY	1.4645390070922	2.3262411347517697	2.4574468085106402	1.95744680851064	1.6985815602836898	Putative oxidoreductase component of anaerobic dehydrogenases; Functional role page for Chaperone protein TorD	sp|P75915|YCDY_ECOLI	1.2222222222222219	4.666666666666667	1.4444444444444444	0	0	0	0	0	0	0	0	Not annotated
2822	2860	2860	2860	ycdZ	1.7333828444114399	0.258819160787226	0.39175640549573	0.396212402525065	1.17304121797252	Inner membrane protein YcdZ					0	0	0	0	0	0	0	0	Not annotated
2823	2861	2861	2861	yceA	1.6036697247706395	1.77798165137615	1.6990825688073399	1.41834862385321	0.7376146788990829	Rhodanese domain protein, Enterobacterial subgroup, YceA homolog	sp|P24188|YCEA_ECOLI;sp|C4ZRZ5|YCEA_ECOBW;sp|B1X9G8|YCEA_ECODH	0.8333333333333334	4.5	1.0	0	0	0	0	0	0	0	0	Not annotated
2824	2862	2862	2862	yceB	5.25768321513002	6.57683215130024	2.86997635933806	3.20330969267139	2.0709219858156	Putative lipoprotein yceB precursor	sp|P0AB26|YCEB_ECOLI	1.0	3.0	1.125	0	0	0	0	0	0	0	0	Not annotated
2825	2863	2863	2863	yceD	4.39320900774103	2.22765657987333	1.67883532723434	1.49120337790289	0.9006861365235749	COG1399 protein, clustered with ribosomal protein L32p	sp|P0AB28|YCED_ECOLI	0.8333333333333334	2.5	1.1666666666666667	0	0	0	0	0	0	0	0	Not annotated
2826	2864	2864	2864	yceF	3.1981981981982006	3.09009009009009	1.8198198198198199	2.16216216216216	1.84234234234234	FIG146278: Maf/YceF/YhdE family protein	sp|P0A729|YCEF_ECOLI	0.75	2.25	0.5625	0	0	0	0	0	0	0	0	Not annotated
2827	2865	2865	2865	yceG	2.6938775510204103	3.42176870748299	2.07482993197279	2.6666666666666696	1.8367346938775504	FIG004453: protein YceG like					0	0	0	0	0	0	0	0	Not annotated
2828	2866	2866	2866	yceH	1.09714285714286	1.09714285714286	1.05714285714286	0.9942857142857142	1.2571428571428602	Protein of unknown function YceH	sp|P29217|YCEH_ECOLI;sp|C4ZS07|YCEH_ECOBW;sp|B1X9I0|YCEH_ECODH	0.8999999999999999	2.4	0.8999999999999999	0	0	0	0	0	0	0	0	Not annotated
2829	2867	2867	2867	yceI	2.53164556962025	3.46835443037975	1.0379746835443	1.9367088607594904	1.08860759493671	Protein yceI precursor	sp|P0A8X2|YCEI_ECOLI	3.0	6.75	3.25	0	0	0	0	0	0	0	0	Not annotated
2830	2868	2868	2868	yceJ	2.79310344827586	3.13793103448276	0.793103448275862	1.75862068965517	0.827586206896552	Cytochrome B561					1	1	1	1	1	0	0	0	Not annotated
2831	2869	2869	2869	yceK	2.06896551724138	1.89655172413793	1.41379310344828	1.27586206896552	1.62068965517241	Putative outer membrane lipoprotein					0	0	0	0	0	0	0	0	Not annotated
2832	2870	2870	2870	yceO	2.85714285714286	4.357142857142859	1.5	2.42857142857143	0.7857142857142858	hypothetical protein	sp|P64442|YCEO_ECOLI	0.3333333333333333	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
2833	2871	2871	2871	yceP	2.14208074534162	0.6754658385093171	0.37888198757764	0.640916149068323	0.6995341614906829	FIG074102: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2834	2872	2872	2872	yceQ	0.562483895903118	0.5789744911105389	0.7472300953362541	0.708580262818861	1.18371553723267	hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2835	2873	2873	2873	ycfD	0.6600660066006601	0.792079207920792	1.05858085808581	0.9595709570957092	0.766501650165016	FIG002776: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2836	2874	2874	2874	ycfH	2.7062146892655403	2.0225988700565	1.5960451977401102	1.6412429378531102	3.82203389830509	Putative deoxyribonuclease YcfH	sp|P0AFQ7|YCFH_ECOLI	1.0	9.0	1.5	0	0	0	0	0	0	0	0	Not annotated
2837	2875	2875	2875	ycfJ	28.620437956204402	30.386861313868604	8.14598540145986	9.39416058394161	10.6423357664234	FIG01200701: possible membrane protein					0	0	0	0	0	0	0	0	Not annotated
2838	2876	2876	2876	ycfL	1.5072463768115902	1.58695652173913	1.4275362318840603	1.19565217391304	0.9927536231884059	YcfL protein: an outer membrane lipoprotein that is part of a salvage cluster					0	0	0	0	0	0	0	0	Not annotated
2839	2877	2877	2877	ycfM	1.9537037037037	2.2962962962963	1.30555555555556	2.0833333333333304	1.25	Lipoprotein YcfM, part of a salvage pathway of unknown substrate					0	0	0	0	0	0	0	0	Not annotated
2840	2878	2878	2878	ycfN	2.14556962025316	2.96835443037975	1.7974683544303798	2.0632911392405098	1.3797468354430402	Thiamine kinase (EC 2.7.1.89) @ Adenosylcobinamide kinase (EC 2.7.1.156)					0	0	0	0	0	0	0	0	Not annotated
2841	2879	2879	2879	ycfP	0.912295081967213	0.912295081967213	0.440983606557377	0.5893442622950821	1.85491803278689	YcfP protein: probably an esterase that is part of a salvage cluster	sp|P0A8E1|YCFP_ECOLI;sp|C4ZS48|YCFP_ECOBW;sp|B1XA18|YCFP_ECODH	1.25	2.5	0.75	0	0	0	0	0	0	0	0	Not annotated
2842	2880	2880	2880	ycfQ	2.7843137254902	2.84313725490196	1.69281045751634	1.9346405228758201	1.54248366013072	putative transcriptional repressor					0	0	0	0	0	0	0	0	Regulation
2843	2881	2881	2881	ycfR	7.10181818181818	5.05090909090909	2.6690909090909103	1.77090909090909	0.672727272727273	Putative outer membrane protein					0	0	0	0	0	0	0	0	Not annotated
2844	2882	2882	2882	ycfS	2.29310344827586	3.24137931034483	1.12931034482759	1.69827586206897	0.9051724137931032	L,D-transpeptidase YcfS					0	0	0	0	0	0	0	0	Not annotated
2845	2883	2883	2883	ycfT	2.5530303030302997	3.53787878787879	1.28787878787879	1.77272727272727	2.26515151515152	FIG00638640: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2846	2884	2884	2884	ycfX	1.01234567901235	0.97283950617284	1.29135802469136	1.02469135802469	1.23703703703704	N-acetyl-D-glucosamine kinase (EC 2.7.1.59)					0	0	0	0	0	0	0	0	Not annotated
2847	2885	2885	2885	ycfZ	1.94186046511628	2.83720930232558	1.11627906976744	1.80232558139535	0.9302325581395352	putative factor					0	0	0	0	0	0	0	0	Not annotated
2848	2886	2886	2886	ycgB	0.8109339407744871	1.05466970387244	0.36674259681093396	0.685649202733485	0.75626423690205	FIG004684: SpoVR-like protein					0	0	0	0	0	0	0	0	Unknown
2849	2887	2887	2887	ycgE	2.00444444444444	2.42444444444444	1.43555555555556	1.92444444444444	1.4911111111111102	Putative HTH-type transcriptional regulator ycgE					0	0	0	0	0	0	0	0	Not annotated
2850	2888	2888	2888	ycgF	1.0330827067669202	1.0	0.715789473684211	0.8812030075187971	0.484210526315789	Hypothetical protein ycgF					0	0	0	0	0	0	0	0	Not annotated
2851	2889	2889	2889	ycgG	4.19469026548673	3.45132743362832	1.17699115044248	1.69911504424779	1.8761061946902704	FIG00638205: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2852	2890	2890	2890	ycgH	4.29090909090909	4.38181818181818	1.7818181818181795	2.2909090909090897	1.7636363636363601	AidA-I adhesin-like protein					0	0	0	0	0	0	0	0	Not annotated
2853	2891	2891	2891	ycgI	3.52380952380952	5.71428571428572	1.5476190476190501	2.5952380952381	2.0952380952381	Pertactin precursor					0	0	0	0	0	0	0	0	Not annotated
2854	2892	2892	2892	ycgJ	0.3420074349442381	0.8029739776951671	0.519206939281289	0.573729863692689	0.872366790582404	orf, hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2855	2893	2893	2893	ycgK	2.4326241134751805	3.0780141843971602	0.695035460992908	1.3758865248227001	1.5390070921985801	FIG01045439: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2856	2894	2894	2894	ycgL	2.9376053962900497	3.92748735244519	1.97301854974705	2.9494097807757207	1.3811129848229298	Protein YcgL	sp|P0AB43|YCGL_ECOLI;sp|C4ZTM0|YCGL_ECOBW;sp|B1XA66|YCGL_ECODH	1.0	2.7272727272727275	1.272727272727273	0	0	0	0	0	0	0	0	Not annotated
2857	2895	2895	2895	ycgM	2.9098712446351898	2.8755364806867005	2.8154506437768196	1.86695278969957	1.9785407725321904	FIG094199: Fumarylacetoacetate hydrolase					1	1	1	1	1	0	0	0	Not annotated
2858	2896	2896	2896	ycgN	7.990099009900991	5.2376237623762405	2.514851485148509	2.1980198019802	0.7425742574257429	YcgN (Fragment)					0	0	0	0	0	0	0	0	Not annotated
2859	2897	2897	2897	ycgR	2.6144578313252995	4.37349397590361	1.3855421686747	2.44578313253012	1.66265060240964	Inner membrane protein					0	0	0	0	0	0	0	0	Not annotated
2860	2898	2898	2898	ycgV	2.1666666666666696	2.7605633802816896	1.34976525821596	1.76760563380282	1.8192488262910802	Putative adhesion and penetration protein					0	0	0	0	0	0	0	0	Not annotated
2861	2899	2899	2899	ycgX	3.45679012345679	8.984567901234572	5.96296296296296	7.25	1.6296296296296298	FIG00638962: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2862	2900	2900	2900	ycgY	2.44927536231884	3.17391304347826	0.942028985507246	1.46376811594203	1.6086956521739098	FIG00637958: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2863	2901	2901	2901	ychA	1.90111940298507	1.74067164179104	2.3526119402985097	1.62873134328358	1.65111940298507	FIG002708: Protein SirB1					0	0	0	0	0	0	0	0	Not annotated
2864	2902	2902	2902	ychE	1.66549912434326	1.57618213660245	1.57793345008757	1.4360770577933502	2.63222416812609	Putative membrane protein					0	0	0	0	0	0	0	0	Transport
2865	2903	2903	2903	ychF	3.0306122448979598	3.5174927113702594	3.26384839650146	3.38921282798834	1.2157434402332399	GTP-binding and nucleic acid-binding protein YchF	sp|P0ABU2|YCHF_ECOLI	0.9677419354838708	3.6774193548387095	1.2580645161290325	0	0	0	0	0	0	0	0	Not annotated
2866	2905	2905	2905	ychG	2.25	2.6145833333333304	2.25	2.2291666666666696	1.8645833333333304	Mobile element protein					0	0	0	0	0	0	0	0	Not annotated
2867	2906	2906	2906	ychH	0.23981962284777306	0.0692812243782454	0.0433178464061219	0.0448209893413501	2.26400655916917	FIG00554739: membrane protein YchH					0	0	0	0	0	0	0	0	Not annotated
2868	2907	2907	2907	ychJ	1.23354958294717	1.42632066728452	1.38739573679333	1.3586654309545902	1.16126042632067	UPF0225 protein YchJ					0	0	0	0	0	0	0	0	Not annotated
2869	2908	2908	2908	ychM	2.38157894736842	2.78508771929825	1.4298245614035099	1.6140350877193002	1.25	Putative sulfate permease					0	0	0	0	0	0	0	0	Not annotated
2870	2909	2909	2909	ychN	0.367239732569245	0.48901623686724	0.606017191977077	0.48089780324737297	1.7626552053486202	Putative ACR protein	sp|P0AB52|YCHN_ECOLI	1.0	4.2	1.0	0	0	0	0	0	0	0	0	Not annotated
2871	2910	2910	2910	ychQ	1.9655172413793105	2.55172413793103	1.82758620689655	2.37931034482759	0.931034482758621	FIG002082: Protein SirB2					0	0	0	0	0	0	0	0	Not annotated
2872	2911	2911	2911	yciA	3.04048582995951	5.59919028340081	2.9170040485829998	4.635627530364371	0.925101214574899	Acyl-CoA thioesterase YciA, involved in membrane biogenesis	sp|P0A8Z0|YCIA_ECOLI				0	0	0	0	0	0	0	0	Membrane/cell wall
2873	2912	2912	2912	yciB	4.26470588235294	3.23529411764706	2.33088235294118	3.06617647058824	1.40441176470588	Intracellular septation protein IspA					0	0	0	0	0	0	0	0	Not annotated
2874	2913	2913	2913	yciC	1.8725490196078405	1.70588235294118	1.57107843137255	1.44362745098039	1.0710784313725499	Membrane protein YciC, linked to IspA					0	0	0	0	0	0	0	0	Not annotated
2875	2914	2914	2914	yciE	0.18582995951417008	0.17530364372469598	0.0550607287449393	0.125101214574899	0.419028340080972	Protein YciE					0	0	0	0	0	0	0	0	Not annotated
2876	2915	2915	2915	yciF	0.711538461538461	0.673076923076923	0.134615384615385	0.25	0.4166666666666671	Protein yciF					0	0	0	0	0	0	0	0	Not annotated
2877	2916	2916	2916	yciG	2.92307692307692	2.92307692307692	0.8461538461538459	1.84615384615385	1.61538461538462	Conidiation-specific protein 10					0	0	0	0	0	0	0	0	Not annotated
2878	2917	2917	2917	yciH	7.96774193548387	6.45161290322581	2.41935483870968	4.19354838709677	1.38709677419355	Translation initiation factor SUI1-related protein	sp|P08245|YCIH_ECOLI	2.0	0.0	0.0	0	0	0	0	0	0	0	0	Not annotated
2879	2918	2918	2918	yciI	0.756201275690999	0.9844082211197728	0.858256555634302	0.7243090007087171	1.87384833451453	YciL protein	sp|P0AB55|YCII_ECOLI	1.0	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
2880	2919	2919	2919	yciK	3.8875	3.51875	2.26875	2.88125	1.95625	YciK-like oxidoreductase	sp|P31808|YCIK_ECOLI	1.6666666666666667	4.0	1.1666666666666667	0	0	0	0	0	0	0	0	Not annotated
2881	2920	2920	2920	yciM	1.39054054054054	1.56081081081081	1.04594594594595	1.37297297297297	1.02702702702703	Heat shock (predicted periplasmic) protein YciM, precursor					0	0	0	0	0	0	0	0	Not annotated
2882	2921	2921	2921	yciN	3.6449475427940397	2.56653782440641	1.58144671452236	1.60905577029266	1.31198233020431	FIG00948954: hypothetical protein YciN	sp|P0AB61|YCIN_ECOLI	0.5	1.5	0.0	0	0	0	0	0	0	0	0	Not annotated
2883	2922	2922	2922	yciO	2.8834355828220897	2.1349693251533703	1.5766871165644198	1.8282208588957096	1.30061349693252	Hypothetical YciO protein, TsaC/YrdC paralog	sp|P0AFR4|YCIO_ECOLI	0.7999999999999999	1.2	0.2	0	0	0	0	0	0	0	0	Not annotated
2884	2923	2923	2923	yciQ	2.18857142857143	2.5885714285714303	1.04	1.3485714285714299	1.09714285714286	FIG00637979: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2885	2924	2924	2924	yciS	0.6820925553319921	1.08853118712274	1.83299798792757	1.10261569416499	1.75855130784708	Inner membrane protein yciS					1	1	1	1	1	0	0	0	Not annotated
2886	2925	2925	2925	yciT	2.30952380952381	1.6025641025641	0.9633699633699632	1.1465201465201498	1.06959706959707	Transcriptional regulatory protein YciT	sp|P76034|YCIT_ECOLI				0	0	0	0	0	0	0	0	Not annotated
2887	2926	2926	2926	yciU	3.3596837944664	2.27667984189723	2.94071146245059	1.3162055335968401	1.6798418972332	FIG002901: hypothetical protein co-occurring with Cardiolipin synthetase	sp|P0A8L7|YCIU_ECOLI;sp|C4ZTU0|YCIU_ECOBW;sp|B1XAT8|YCIU_ECODH				0	0	0	0	0	0	0	0	Not annotated
2888	2927	2927	2927	yciV	3.6097560975609797	3.53658536585366	3.1158536585365897	3.49390243902439	2.5853658536585398	COG0613, Predicted metal-dependent phosphoesterases (PHP family)					0	0	0	0	0	0	0	0	Not annotated
2889	2928	2928	2928	yciW	8.32323232323232	6.7171717171717225	2.2020202020202	5.14141414141414	1.68686868686869	FIG01220641: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2890	2929	2929	2929	yciX	0.702127659574468	0.617021276595745	0.340425531914894	0.468085106382979	0.5957446808510639	hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2891	2930	2930	2930	yciX	0.261390887290168	0.23501199040767398	0.160671462829736	0.13429256594724198	0.321342925659472	FIG00638229: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2892	2931	2931	2931	ycjD	1.5177304964539	1.5177304964539	0.475177304964539	1.06382978723404	1.0709219858156	FIG00638073: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2893	2932	2932	2932	ycjF	7.068702290076341	5.65648854961832	3.15267175572519	3.54961832061069	2.5114503816793903	Membrane protein YcjF	sp|P0A8R7|YCJF_ECOLI;sp|C4ZV70|YCJF_ECOBW;sp|B1XCF0|YCJF_ECODH	1.0	2.25	1.0	0	0	0	0	0	0	0	0	Membrane/cell wall
2894	2933	2933	2933	ycjG	1.83561643835616	2.0958904109589	1.29452054794521	1.58904109589041	1.83904109589041	L-alanine-DL-glutamate epimerase					0	0	0	0	0	0	0	0	Membrane/cell wall
2895	2934	2934	2934	ycjM	5.7067669172932325	4.45112781954887	1.45112781954887	2.13533834586466	1.5563909774436102	Putative sucrose phosphorylase (EC 2.4.1.7)					0	0	0	0	0	0	0	0	Not annotated
2896	2935	2935	2935	ycjN	6.03174603174603	6.952380952380952	1.63492063492064	3.87301587301587	2.07936507936508	ABC-type sugar transport system, periplasmic binding protein YcjN					1	1	1	1	1	0	0	0	Not annotated
2897	2936	2936	2936	ycjO	5.93103448275862	5.96551724137931	1.44827586206897	3.37931034482759	1.62068965517241	Inner membrane ABC transporter permease protein YcjO					0	0	0	0	0	0	0	0	Not annotated
2898	2937	2937	2937	ycjP	5.51724137931035	6.5517241379310285	1.48275862068966	3.6551724137931	1.6896551724137898	Inner membrane ABC transporter permease protein YcjP					0	0	0	0	0	0	0	0	Not annotated
2899	2938	2938	2938	ycjQ	5.46296296296296	5.27777777777778	1.1296296296296298	3.0	1.96296296296296	Zinc-type alcohol dehydrogenase YcjQ					1	1	1	1	1	0	0	0	Not annotated
2900	2939	2939	2939	ycjR	4.527272727272732	4.01818181818182	1.5818181818181798	2.09090909090909	1.1454545454545502	Sugar phosphate isomerases/epimerases family protein YcjR					0	0	0	0	0	0	0	0	Not annotated
2901	2940	2940	2940	ycjS	4.97183098591549	4.929577464788731	1.28169014084507	2.90140845070423	1.8732394366197198	Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding					0	0	0	0	0	0	0	0	Not annotated
2902	2941	2941	2941	ycjT	4.357142857142859	5.53296703296703	1.1318681318681298	2.91208791208791	1.86263736263736	Maltose phosphorylase (EC 2.4.1.8) / Trehalose phosphorylase (EC 2.4.1.64)					0	0	0	0	0	0	0	0	Not annotated
2903	2942	2942	2942	ycjU	6.0625	6.0625	1.1875	3.8125	2.125	Beta-phosphoglucomutase (EC 5.4.2.6)					0	0	0	0	0	0	0	0	Not annotated
2904	2943	2943	2943	ycjV	6.1142857142857086	5.657142857142861	1.5142857142857098	3.6571428571428597	2.17142857142857	Multiple sugar ABC transporter, ATP-binding protein					0	0	0	0	0	0	0	0	Not annotated
2905	2944	2944	2944	ycjW	6.3664122137404595	4.5725190839694685	2.4274809160305297	3.106870229007629	1.8244274809160301	Transcriptional regulator YcjW, LacI family, possibly involved in maltodextrin utilization pathway					1	1	1	1	1	0	0	0	Not annotated
2906	2945	2945	2945	ycjX	12.3421052631579	8.17368421052632	3.7736842105263197	4.41578947368421	3.4	Conserved protein YcjX with nucleoside triphosphate hydrolase domain					1	1	1	1	1	0	0	0	Not annotated
2907	2946	2946	2946	ycjY	3.2	3.35454545454545	1.5	2.2545454545454504	1.53636363636364	Dienelactone hydrolase and related enzymes					0	0	0	0	0	0	0	0	Not annotated
2908	2947	2947	2947	ycjZ	2.4767726161369197	2.59168704156479	1.52078239608802	2.07823960880196	1.9437652811735904	LysR family transcriptional regulator YcjZ					0	0	0	0	0	0	0	0	Not annotated
2909	2948	2948	2948	ydaE	1.5	1.8333333333333304	1.33333333333333	0.5	0.0	Putative bacteriophage protein					0	0	0	0	0	0	0	0	Not annotated
2910	2950	2950	2950	ydaG	9.75	5.25	3.5	5.625	2.375	Phage protein					0	0	0	0	0	0	0	0	Not annotated
2911	2951	2951	2951	ydaL	7.6375	4.35	2.31875	2.59375	1.725	FIG00638524: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2912	2952	2952	2952	ydaM	3.34355828220859	3.10429447852761	1.10429447852761	1.8650306748466297	1.5030674846625802	FIG00638107: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2913	2953	2953	2953	ydaN	2.7549668874172206	2.7847682119205297	1.19205298013245	1.9238410596026496	1.5894039735099301	Zinc transport protein ZntB					0	0	0	0	0	0	0	0	Not annotated
2914	2954	2954	2954	ydaO	2.35243055555556	1.8854166666666696	1.65277777777778	1.48611111111111	1.08680555555556	tRNA(Cytosine32)-2-thiocytidine synthetase					0	0	0	0	0	0	0	0	Not annotated
2915	2955	2955	2955	ydaQ	15.857142857142902	8.85714285714286	3.4285714285714306	3.4285714285714306	2.0	ydaQ protein					0	0	0	0	0	0	0	0	Not annotated
2916	2956	2956	2956	ydaT	4.38297872340426	3.9574468085106402	1.36170212765957	2.0212765957446797	2.4042553191489398	FIG00639855: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2917	2957	2957	2957	ydaU	8.66666666666667	8.41666666666667	2.0	4.25	1.75	FIG00638968: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2918	2958	2958	2958	ydaV	4.787234042553191	6.21276595744681	1.36170212765957	2.93617021276596	1.85106382978723	DNA replication protein DnaC					0	0	0	0	0	0	0	0	Not annotated
2919	2959	2959	2959	ydaW	4.85294117647059	3.4705882352941204	1.3529411764705903	2.41176470588235	1.6470588235294097	hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2920	2960	2960	2960	ydaY	4.11904761904762	4.0952380952381	1.5476190476190501	2.0952380952381	0.9523809523809521	FIG00642729: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2921	2961	2961	2961	ydbA	5.2303664921466	4.7696335078534	1.62303664921466	2.76439790575916	2.0575916230366498	BigB					0	0	0	0	0	0	0	0	Membrane/cell wall
2922	2962	2962	2962	ydbA	3.12525667351129	2.7546201232032903	1.90041067761807	2.30390143737166	2.01026694045175	BigB					0	0	0	0	0	0	0	0	Membrane/cell wall
2923	2963	2963	2963	ydbC	1.0	4.0	0.0	4.0	1.0	Aldo-keto reductase	sp|P25906|YDBC_ECOLI	1.5	1.5	0.5	0	0	0	0	0	0	0	0	Not annotated
2924	2964	2964	2964	ydbD	6.3700440528634426	4.555066079295151	1.40088105726872	2.6343612334801803	1.59030837004405	FIG00638289: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2925	2965	2965	2965	ydbH	3.2439999999999998	3.3739999999999997	2.024	2.718	1.824	Putative uncharacterized protein ydbH					0	0	0	0	0	0	0	0	Membrane/cell wall
2926	2966	2966	2966	ydbJ	0.9573863636363641	0.9034090909090908	0.35511363636363596	0.497159090909091	0.9801136363636359	probable lipoprotein YPO2331					0	0	0	0	0	0	0	0	Not annotated
2927	2967	2967	2967	ydbK	2.83457526080477	2.4441132637854	2.3636363636363598	2.05067064083457	1.33084947839046	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)					0	0	0	0	0	0	0	0	Not annotated
2928	2968	2968	2968	ydbL	1.8631578947368401	2.03684210526316	1.04210526315789	1.3842105263157902	0.9684210526315792	Putative uncharacterized protein ydbL, may be related to amine metabolism					0	0	0	0	0	0	0	0	Not annotated
2929	2969	2969	2969	ydcA	0.442982456140351	0.557017543859649	0.5625	0.5526315789473679	1.1326754385964901	FIG00638461: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2930	2970	2970	2970	ydcC	6.9770992366412194	4.59541984732824	1.17557251908397	1.95419847328244	1.26717557251908	Mobile element protein					0	0	0	0	0	0	0	0	Not annotated
2931	2971	2971	2971	ydcD	5.96969696969697	2.0404040404040398	0.9292929292929292	1.6363636363636398	2.02020202020202	FIG00640415: hypothetical protein					0	0	0	0	0	0	0	0	Unknown
2932	2972	2972	2972	ydcE	7.0129870129870095	6.63636363636364	1.33766233766234	3.79220779220779	1.55844155844156	Probable tautomerase ydcE (EC 5.3.2.-)					0	0	0	0	0	0	0	0	Not annotated
2933	2973	2973	2973	ydcF	11.716981132075501	8.29811320754717	3.2037735849056603	4.55849056603774	3.2490566037735804	Protein ydcF	sp|P34209|YDCF_ECOLI	0.7777777777777778	2.333333333333333	0.5555555555555556	0	0	0	0	0	0	0	0	Not annotated
2934	2974	2974	2974	ydcH	0.0806758686339838	0.0289148024750119	0.0364112327463113	0.0280818657782009	2.54831032841504	YdcH protein					0	0	0	0	0	0	0	0	Not annotated
2935	2975	2975	2975	ydcI	0.773199773199773	0.5518805518805521	0.31128331128331105	0.538272538272538	0.8482328482328481	LysR family transcriptional regulator YdcI	sp|P77171|YDCI_ECOLI	1.0	0.0	1.0	0	0	0	0	0	0	0	0	Regulation
2936	2976	2976	2976	ydcJ	1.8046218487395	1.5735294117647098	0.623949579831933	1.05882352941176	0.970588235294118	FIG074102: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
2937	2977	2977	2977	ydcK	5.14444444444444	5.16666666666667	1.44444444444444	2.82222222222222	2.12222222222222	FIG005189: putative transferase clustered with tellurite resistance proteins TehA/TehB					0	0	0	0	0	0	0	0	Not annotated
2938	2978	2978	2978	ydcM	2.83404255319149	2.17446808510638	1.34042553191489	2.02978723404255	1.42553191489362	putative virulence protein					0	0	1	1	1	0	0	0	Not annotated
2939	2979	2979	2979	ydcN	6.0	5.33333333333333	2.0317460317460303	3.3333333333333304	1.7301587301587298	Transcriptional regulator yidN, Cro/CI family					0	0	0	0	0	0	0	0	Not annotated
2940	2980	2980	2980	ydcO	5.67272727272727	5.35454545454545	1.2090909090909099	2.81818181818182	1.94545454545455	Benzoate transport protein					0	0	0	0	0	0	0	0	Not annotated
