	Unnamed: 0	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
15416	15416	yciX	Not annotated		4	0.13429256594724198	0
15417	15417	ycjD	Not annotated		4	1.06382978723404	0
15418	15418	ycjF	Membrane/cell wall	sp|P0A8R7|YCJF_ECOLI;sp|C4ZV70|YCJF_ECOBW;sp|B1XCF0|YCJF_ECODH	4	3.54961832061069	0
15419	15419	ycjG	Membrane/cell wall		4	1.58904109589041	0
15420	15420	ycjM	Not annotated		4	2.13533834586466	0
15421	15421	ycjN	Not annotated		4	3.87301587301587	1
15422	15422	ycjO	Not annotated		4	3.37931034482759	0
15423	15423	ycjP	Not annotated		4	3.6551724137931	0
15424	15424	ycjQ	Not annotated		4	3.0	1
15425	15425	ycjR	Not annotated		4	2.09090909090909	0
15426	15426	ycjS	Not annotated		4	2.90140845070423	0
15427	15427	ycjT	Not annotated		4	2.91208791208791	0
15428	15428	ycjU	Not annotated		4	3.8125	0
15429	15429	ycjV	Not annotated		4	3.6571428571428597	0
15430	15430	ycjW	Not annotated		4	3.106870229007629	1
15431	15431	ycjX	Not annotated		4	4.41578947368421	1
15432	15432	ycjY	Not annotated		4	2.2545454545454504	0
15433	15433	ycjZ	Not annotated		4	2.07823960880196	0
15434	15434	ydaE	Not annotated		4	0.5	0
15435	15435	ydaG	Not annotated		4	5.625	0
15436	15436	ydaL	Not annotated		4	2.59375	0
15437	15437	ydaM	Not annotated		4	1.8650306748466297	0
15438	15438	ydaN	Not annotated		4	1.9238410596026496	0
15439	15439	ydaO	Not annotated		4	1.48611111111111	0
15440	15440	ydaQ	Not annotated		4	3.4285714285714306	0
15441	15441	ydaT	Not annotated		4	2.0212765957446797	0
15442	15442	ydaU	Not annotated		4	4.25	0
15443	15443	ydaV	Not annotated		4	2.93617021276596	0
15444	15444	ydaW	Not annotated		4	2.41176470588235	0
15445	15445	ydaY	Not annotated		4	2.0952380952381	0
15446	15446	ydbA	Membrane/cell wall		4	2.76439790575916	0
15447	15447	ydbA	Membrane/cell wall		4	2.30390143737166	0
15448	15448	ydbC	Not annotated	sp|P25906|YDBC_ECOLI	4	4.0	0
15449	15449	ydbD	Not annotated		4	2.6343612334801803	0
15450	15450	ydbH	Membrane/cell wall		4	2.718	0
15451	15451	ydbJ	Not annotated		4	0.497159090909091	0
15452	15452	ydbK	Not annotated		4	2.05067064083457	0
15453	15453	ydbL	Not annotated		4	1.3842105263157902	0
15454	15454	ydcA	Not annotated		4	0.5526315789473679	0
15455	15455	ydcC	Not annotated		4	1.95419847328244	0
15456	15456	ydcD	Unknown		4	1.6363636363636398	0
15457	15457	ydcE	Not annotated		4	3.79220779220779	0
15458	15458	ydcF	Not annotated	sp|P34209|YDCF_ECOLI	4	4.55849056603774	0
15459	15459	ydcH	Not annotated		4	0.0280818657782009	0
15460	15460	ydcI	Regulation	sp|P77171|YDCI_ECOLI	4	0.538272538272538	0
15461	15461	ydcJ	Not annotated		4	1.05882352941176	0
15462	15462	ydcK	Not annotated		4	2.82222222222222	0
15463	15463	ydcM	Not annotated		4	2.02978723404255	1
15464	15464	ydcN	Not annotated		4	3.3333333333333304	0
15465	15465	ydcO	Not annotated		4	2.81818181818182	0
15466	15466	ydcP	Not annotated	sp|P76104|YDCP_ECOLI	4	4.034364261168379	0
15467	15467	ydcQ	Not annotated		4	2.7213114754098395	0
15468	15468	ydcR	Not annotated		4	2.2655737704917995	0
15469	15469	ydcS	Not annotated		4	0.33333333333333304	0
15470	15470	ydcT	Not annotated		4	1.2427184466019399	0
15471	15471	ydcU	Not annotated		4	2.475	0
15472	15472	ydcV	Not annotated		4	2.075	0
15473	15473	ydcW	Not annotated		4	2.9831932773109195	0
15474	15474	ydcY	Not annotated	sp|P64455|YDCY_ECOLI	4	1.1594654788418701	0
15475	15475	ydcZ	Not annotated		4	1.49350649350649	0
15476	15476	yddA	Not annotated		4	18.0380952380952	0
15477	15477	yddB	Not annotated		4	4.3960784313725485	0
15478	15478	yddE	Not annotated	sp|P37757|YDDE_ECOLI	4	2.66949152542373	0
15479	15479	yddG	Not annotated		4	2.9417475728155296	0
15480	15480	yddH	Not annotated		4	1.1764705882352902	0
15481	15481	yddK	Not annotated		4	2.1458333333333304	0
15482	15482	yddL	Not annotated		4	1.8333333333333304	0
15483	15483	yddM	Not annotated		4	1.26451612903226	0
15484	15484	yddW	Not annotated		4	3.14285714285714	0
15485	15485	ydeA	Transport		4	3.29370629370629	0
15486	15486	ydeE	Not annotated		4	1.7849462365591398	0
15487	15487	ydeH	Not annotated		4	1.0649049605934202	0
15488	15488	ydeI	Not annotated		4	1.6442307692307698	0
15489	15489	ydeJ	Not annotated		4	2.96470588235294	0
15490	15490	ydeK	Not annotated		4	2.59313725490196	0
15491	15491	ydeM	Not annotated		4	2.6	0
15492	15492	ydeN	Not annotated		4	1.10764872521246	1
15493	15493	ydeO	Not annotated		4	3.88888888888889	0
15494	15494	ydeP	Not annotated		4	3.02448979591837	0
15495	15495	ydeQ	Not annotated		4	3.41176470588235	0
15496	15496	ydeR	Not annotated		4	11.0	0
15497	15497	ydeR	Not annotated		4	2.11428571428571	0
15498	15498	ydeS	Not annotated		4	4.8	0
15499	15499	ydeT	Not annotated		4	2.29328621908127	0
15500	15500	ydeU	Not annotated		4	2.50847457627119	0
15501	15501	ydeV	Not annotated		4	2.2028985507246404	1
15502	15502	ydeW	Not annotated		4	1.1439114391143899	0
15503	15503	ydfA	Not annotated		4	1.0526315789473701	0
15504	15504	ydfC	Not annotated		4	1.05882352941176	0
15505	15505	ydfD	Not annotated		4	1.0	0
15506	15506	ydfE	Not annotated		4	3.20512820512821	0
15507	15507	ydfG	Not annotated	sp|P39831|YDFG_ECOLI	4	1.1523915461624	0
15508	15508	ydfH	Not annotated		4	2.13493975903614	0
15509	15509	ydfI	Metabolism		4	2.80808080808081	0
15510	15510	ydfJ	Transport		4	2.5841584158415802	0
15511	15511	ydfK	Not annotated		4	0.91304347826087	0
15512	15512	ydfP	Not annotated		4	1.93103448275862	0
15513	15513	ydfQ	Not annotated		4	3.75	0
15514	15514	ydfR	Not annotated		4	1.125	0
15515	15515	ydfT	Not annotated		4	2.1197183098591497	0
15516	15516	ydfU	Not annotated		4	2.21311475409836	0
15517	15517	ydfX	Not annotated		4	2.61904761904762	0
15518	15518	ydfZ	Not annotated	sp|P64463|YDFZ_ECOLI	4	2.2278275020341702	0
15519	15519	ydgA	Not annotated	sp|P77804|YDGA_ECOLI	4	0.7588854760860029	0
15520	15520	ydgC	Not annotated		4	1.4307692307692301	0
15521	15521	ydgD	Not annotated		4	1.1622176591375801	0
15522	15522	ydgG	Not annotated		4	1.7580993520518402	0
15523	15523	ydgH	Not annotated	sp|P76177|YDGH_ECOLI	4	1.5	0
15524	15524	ydgI	Not annotated		4	2.06395348837209	0
15525	15525	ydgJ	Not annotated	sp|P77376|YDGJ_ECOLI	4	2.40534521158129	0
15526	15526	ydgK	Not annotated		4	3.0559006211180098	0
15527	15527	ydgR	Not annotated		4	1.02856921647569	0
15528	15528	ydgT	Not annotated		4	1.90534979423868	0
15529	15529	ydhA	Not annotated		4	2.6443768996960486	0
15530	15530	ydhB	Not annotated		4	2.1983471074380203	0
15531	15531	ydhC	Not annotated	sp|P37597|YDHC_ECOLI	4	0.7298136645962731	1
15532	15532	ydhD	Not annotated		4	1.2403750689465	0
15533	15533	ydhF	Not annotated	sp|P76187|YDHF_ECOLI	4	0.741324921135647	0
15534	15534	ydhH	Not annotated		4	1.25479452054795	0
15535	15535	ydhI	Not annotated		4	1.32608695652174	0
15536	15536	ydhJ	Not annotated		4	2.35862068965517	0
15537	15537	ydhK	Transport		4	1.955	0
15538	15538	ydhL	Not annotated		4	1.57	0
15539	15539	ydhO	Not annotated		4	0.7863720073664829	0
15540	15540	ydhP	Not annotated		4	4.67721518987342	0
15541	15541	ydhQ	Not annotated	sp|P77552|YDHQ_ECOLI	4	1.5079365079365101	0
15542	15542	ydhR	Not annotated	sp|P0ACX3|YDHR_ECOLI	4	1.9668847097301696	0
15543	15543	ydhS	Not annotated		4	1.1335311572700302	0
15544	15544	ydhT	Not annotated	sp|P77147|YDHT_ECOLI	4	2.19047619047619	0
15545	15545	ydhU	Metabolism		4	1.29752066115702	0
15546	15546	ydhV	Not annotated		4	0.62431941923775	1
15547	15547	ydhW	Not annotated		4	1.0413793103448301	0
15548	15548	ydhX	Not annotated		4	0.983050847457627	0
15549	15549	ydhY	Not annotated		4	0.24698795180722896	0
15550	15550	ydhZ	Unknown		4	0.47284768211920497	0
15551	15551	ydiA	Not annotated		4	1.4390243902438995	0
15552	15552	ydiB	Not annotated		4	3.81481481481481	0
15553	15553	ydiD	Not annotated		4	2.58558558558559	0
15554	15554	ydiE	Not annotated		4	5.05405405405405	0
15555	15555	ydiF	Not annotated		4	3.29850746268657	0
15556	15556	ydiH	Not annotated	sp|P64476|YDIH_ECOLI	4	1.90196078431373	0
15557	15557	ydiI	Not annotated		4	0.9862068965517241	0
15558	15558	ydiJ	Metabolism	sp|P77748|YDIJ_ECOLI	4	1.74570446735395	0
15559	15559	ydiK	Not annotated		4	1.50408163265306	0
15560	15560	ydiL	Not annotated		4	0.510548523206751	0
15561	15561	ydiM	Not annotated		4	2.4625	1
15562	15562	ydiN	Not annotated		4	1.8241758241758201	0
15563	15563	ydiO	Not annotated		4	3.15384615384615	0
15564	15564	ydiP	Not annotated		4	1.22900763358779	0
15565	15565	ydiQ	Not annotated		4	2.53333333333333	0
15566	15566	ydiR	Not annotated		4	2.48	0
15567	15567	ydiS	Not annotated		4	3.1052631578947403	0
15568	15568	ydiT	Not annotated		4	11.5	0
15569	15569	ydiU	Not annotated	sp|P77649|YDIU_ECOLI;sp|C4ZYG8|YDIU_ECOBW;sp|B1XG13|YDIU_ECODH	4	1.0918032786885201	0
15570	15570	ydiV	Not annotated		4	0.375434530706837	0
15571	15571	ydiY	Not annotated		4	1.37992831541219	0
15572	15572	ydiZ	Not annotated	sp|P64479|YDIZ_ECOLI	4	1.45360824742268	0
15573	15573	ydjA	Metabolism	sp|P0ACY1|YDJA_ECOLI	4	1.4727272727272702	0
15574	15574	ydjE	Not annotated		4	2.58503401360544	0
15575	15575	ydjF	Not annotated		4	0.715789473684211	0
15576	15576	ydjG	Not annotated		4	2.1847826086956497	0
15577	15577	ydjH	Metabolism		4	2.94871794871795	0
15578	15578	ydjI	Not annotated		4	1.6078431372549	0
15579	15579	ydjJ	Not annotated		4	5.44736842105263	0
15580	15580	ydjK	Not annotated		4	2.3076923076923097	1
15581	15581	ydjL	Not annotated		4	2.42857142857143	0
15582	15582	ydjM	Not annotated		4	2.234375	1
15583	15583	ydjN	Not annotated	sp|P77529|YDJN_ECOLI	4	9.09893048128342	0
15584	15584	ydjO	Not annotated		4	12.3	1
15585	15585	ydjQ	Not annotated		4	5.16521739130435	0
15586	15586	ydjR	Not annotated		4	1.93877551020408	0
15587	15587	ydjX	Not annotated		4	0.866666666666667	0
15588	15588	ydjY	Not annotated		4	1.8717948717948705	0
15589	15589	ydjZ	Not annotated		4	0.9578947368421048	0
15590	15590	yeaA	Not annotated		4	0.466938537722109	0
15591	15591	yeaB	Not annotated		4	2.16822429906542	0
15592	15592	yeaC	Not annotated		4	0.5893203883495151	0
15593	15593	yeaD	Not annotated	sp|P39173|YEAD_ECOLI	4	0.9359756097560981	0
15594	15594	yeaE	Not annotated		4	1.23076923076923	0
15595	15595	yeaG	Not annotated	sp|P0ACY3|YEAG_ECOLI	4	0.796296296296296	0
15596	15596	yeaH	Not annotated		4	1.51744186046512	0
15597	15597	yeaI	Not annotated		4	1.26938775510204	0
15598	15598	yeaJ	Not annotated		4	1.72761194029851	1
15599	15599	yeaK	Not annotated	sp|P64483|YEAK_ECOLI	4	1.0487179487179499	0
15600	15600	yeaL	Not annotated		4	1.51515151515151	0
15601	15601	yeaM	Not annotated		4	2.5047619047619	0
15602	15602	yeaN	Not annotated		4	3.1447368421052597	1
15603	15603	yeaO	Not annotated		4	1.13112391930836	0
15604	15604	yeaQ	Not annotated		4	0.34632516703786204	0
15605	15605	yeaR	Unknown		4	2.9	0
15606	15606	yeaS	Not annotated		4	0.8284313725490201	0
15607	15607	yeaT	Not annotated		4	0.318654923939151	0
15608	15608	yeaU	Not annotated		4	2.73626373626374	0
15609	15609	yeaV	Not annotated		4	1.60913705583756	0
15610	15610	yeaW	Not annotated		4	4.83720930232558	0
15611	15611	yeaX	Not annotated		4	2.7727272727272703	0
15612	15612	yeaY	Not annotated	sp|P0AA91|YEAY_ECOLI	4	2.12663755458515	0
15613	15613	yeaZ	Not annotated		4	2.25573770491803	0
15614	15614	yebA	Not annotated		4	1.07256637168142	0
15615	15615	yebB	Not annotated		4	2.2421875	0
15616	15616	yebC	Not annotated	sp|P0A8A0|YEBC_ECOLI	4	1.99616122840691	0
15617	15617	yebE	Not annotated		4	2.67195767195767	0
15618	15618	yebF	Unknown	sp|P33219|YEBF_ECOLI	4	3.5088757396449703	0
15619	15619	yebG	Not annotated	sp|P0ACY9|YEBG_ECOLI	4	16.6984126984127	0
15620	15620	yebK	Not annotated		4	0.441635687732342	0
15621	15621	yebN	Not annotated		4	0.7719298245614029	0
15622	15622	yebQ	Not annotated		4	1.8552036199095	0
15623	15623	yebR	Not annotated		4	0.934071000461042	0
15624	15624	yebS	Not annotated		4	1.6804347826087	1
15625	15625	yebT	Not annotated	sp|P76272|YEBT_ECOLI	4	1.88222222222222	1
15626	15626	yebU	Not annotated		4	3.19459459459459	1
15627	15627	yebV	Not annotated	sp|P64503|YEBV_ECOLI	4	0.443167305236271	0
15628	15628	yebW	Not annotated		4	1.72222222222222	0
15629	15629	yebY	Not annotated	sp|P64506|YEBY_ECOLI	4	1.35430463576159	0
15630	15630	yebZ	Not annotated		4	2.54716981132075	0
15631	15631	yecA	Not annotated	sp|P0AD05|YECA_ECOLI	4	1.69744597249509	0
15632	15632	yecC	Transport	sp|P37774|YECC_ECOLI	4	1.0989010989011	0
15633	15633	yecD	Not annotated	sp|P0ADI7|YECD_ECOLI	4	2.13698630136986	0
15634	15634	yecE	Not annotated		4	1.67961165048544	0
15635	15635	yecF	Unknown		4	0.8698630136986301	0
15636	15636	yecG	Not annotated		4	0.642028985507246	0
15637	15637	yecH	Not annotated		4	0.525641025641026	0
15638	15638	yecI	Not annotated		4	0.165548098434004	0
15639	15639	yecJ	Not annotated	sp|P0AD10|YECJ_ECOLI	4	3.92307692307692	0
15640	15640	yecM	Not annotated	sp|P52007|YECM_ECOLI	4	3.00757575757576	0
15641	15641	yecN	Not annotated		4	1.00593119810202	0
15642	15642	yecO	Not annotated		4	3.01492537313433	0
15643	15643	yecP	Not annotated		4	2.4833333333333303	1
15644	15644	yecS	Transport	sp|P0AFT2|YECS_ECOLI	4	2.9714285714285698	0
15645	15645	yecT	Unknown		4	2.3109756097561003	0
15646	15646	yedA	Transport		4	2.6179775280898903	0
15647	15647	yedE	Transport	sp|P31064|YEDE_ECOLI	4	0.818815331010453	0
15648	15648	yedF	Metabolism	sp|P0AA31|YEDF_ECOLI	4	0.579710144927536	0
15649	15649	yedI	Unknown		4	2.2681159420289903	0
15650	15650	yedJ	Metabolism		4	4.30708661417323	0
15651	15651	yedK	Unknown		4	2.2545454545454504	0
15652	15652	yedL	Metabolism		4	1.4642857142857095	0
15653	15653	yedO	Not annotated		4	2.6115107913669102	0
15654	15654	yedP	Metabolism		4	1.0612244897959202	1
15655	15655	yedQ	Membrane/cell wall		4	1.55911330049261	0
15656	15656	yedR	Membrane/cell wall		4	6.5	0
15657	15657	yedS	Unknown		4	2.17307692307692	0
15658	15658	yedS	Unknown		4	1.07407407407407	0
15659	15659	yedS	Unknown		4	1.32307692307692	0
15660	15660	yedV	Regulation		4	1.49720670391061	0
15661	15661	yedX	Not annotated		4	1.07826086956522	0
15662	15662	yedY	Not annotated		4	1.55376344086022	0
15663	15663	yedZ	Not annotated		4	3.20952380952381	0
15664	15664	yeeA	Not annotated		4	2.09497206703911	0
15665	15665	yeeD	Not annotated	sp|P33014|YEED_ECOLI	4	11.3484848484848	0
15666	15666	yeeE	Not annotated	sp|P33015|YEEE_ECOLI	4	5.31067961165049	0
15667	15667	yeeF	Not annotated		4	1.5687331536388098	0
15668	15668	yeeI	Not annotated		4	0.319587628865979	0
15669	15669	yeeJ	Membrane/cell wall		4	2.28125	0
15670	15670	yeeL	Not annotated		4	2.43971631205674	0
15671	15671	yeeN	Not annotated	sp|P0A8A2|YEEN_ECOLI	4	0.5702415458937199	0
15672	15672	yeeO	Not annotated		4	1.3851851851851895	1
15673	15673	yeeR	Not annotated		4	2.44848484848485	0
15674	15674	yeeS	Not annotated		4	4.33333333333333	0
15675	15675	yeeT	Not annotated		4	2.1	0
15676	15676	yeeU	Not annotated		4	1.90196078431373	0
15677	15677	yeeV	Not annotated		4	1.6470588235294097	0
15678	15678	yeeW	Not annotated		4	2.45876288659794	0
15679	15679	yeeX	Not annotated	sp|P0A8M6|YEEX_ECOLI;sp|C4ZQR6|YEEX_ECOBW	4	1.6323894684550402	0
15680	15680	yeeY	Not annotated		4	2.07194244604317	0
15681	15681	yeeZ	Not annotated	sp|P0AD12|YEEZ_ECOLI	4	1.88109756097561	0
15682	15682	yefM	Not annotated		4	4.27659574468085	0
15683	15683	yegD	Not annotated	sp|P36928|YEGD_ECOLI	4	2.6267605633802797	0
15684	15684	yegE	Not annotated		4	1.50661375661376	1
15685	15685	yegH	Not annotated		4	2.23450134770889	0
15686	15686	yegI	Not annotated		4	2.65432098765432	1
15687	15687	yegJ	Not annotated		4	2.0317460317460303	0
15688	15688	yegK	Not annotated		4	1.6352941176470601	0
15689	15689	yegL	Not annotated		4	2.8988764044943798	0
15690	15690	yegP	Not annotated	sp|P76402|YEGP_ECOLI	4	1.07142857142857	0
15691	15691	yegQ	Not annotated	sp|P76403|YEGQ_ECOLI	4	5.024390243902441	0
15692	15692	yegR	Not annotated		4	2.7948717948718	0
15693	15693	yegS	Not annotated		4	1.63133640552995	1
15694	15694	yegT	Not annotated		4	2.70114942528736	1
15695	15695	yegU	Not annotated		4	2.51063829787234	0
15696	15696	yegV	Not annotated		4	2.01724137931034	0
15697	15697	yegW	Not annotated	sp|P0ACM5|YEGW_ECOLI	4	2.20560747663551	0
15698	15698	yegX	Not annotated		4	3.65909090909091	0
15699	15699	yehA	Not annotated		4	1.5891472868217098	0
15700	15700	yehB	Not annotated		4	2.33488372093023	1
15701	15701	yehC	Not annotated		4	1.5416666666666698	0
15702	15702	yehD	Membrane/cell wall		4	0.115796098174953	0
15703	15703	yehE	Unknown		4	0.584615384615385	0
15704	15704	yehI	Not annotated	sp|P33346|YEHI_ECOLI	4	2.85714285714286	1
15705	15705	yehL	Not annotated		4	2.7613636363636402	1
15706	15706	yehM	Unknown		4	3.4962406015037595	0
15707	15707	yehP	Not annotated		4	2.76470588235294	0
15708	15708	yehQ	Unknown		4	3.96062992125984	1
15709	15709	yehR	Not annotated		4	0.9879518072289158	0
15710	15710	yehS	Not annotated		4	0.9292267365661859	1
15711	15711	yehT	Not annotated		4	0.7611940298507459	0
15712	15712	yehU	Not annotated		4	0.521580102414045	1
15713	15713	yehW	Not annotated		4	1.76	0
15714	15714	yehX	Not annotated		4	2.83673469387755	0
15715	15715	yehY	Transport		4	2.8552631578947403	0
15716	15716	yehZ	Not annotated		4	0.763819095477387	0
15717	15717	yeiA	Not annotated		4	0.32779623477297903	0
15718	15718	yeiB	Not annotated		4	4.125	1
15719	15719	yeiC	Not annotated		4	1.6363636363636398	0
15720	15720	yeiE	Not annotated	sp|P0ACR4|YEIE_ECOLI	4	1.1836228287841202	0
15721	15721	yeiG	Not annotated		4	0.9109730848861278	1
15722	15722	yeiH	Not annotated		4	2.27642276422764	1
15723	15723	yeiI	Not annotated		4	1.86991869918699	0
15724	15724	yeiJ	Not annotated		4	2.78571428571429	0
15725	15725	yeiL	Not annotated		4	1.51785714285714	1
15726	15726	yeiM	Not annotated		4	1.72727272727273	1
15727	15727	yeiN	Not annotated		4	2.02666666666667	1
15728	15728	yeiP	Not annotated		4	3.9198606271777003	0
15729	15729	yeiQ	Not annotated		4	1.67063492063492	1
15730	15730	yeiR	Not annotated	sp|P33030|YEIR_ECOLI	4	2.60606060606061	0
15731	15731	yeiS	Not annotated		4	0.64945652173913	1
15732	15732	yeiT	Not annotated		4	0.109544468546638	1
15733	15733	yeiU	Not annotated		4	1.46101694915254	0
15734	15734	yejA	Not annotated		4	1.72203389830508	1
15735	15735	yejB	Not annotated		4	1.1436464088397802	0
15736	15736	yejE	Not annotated		4	1.26666666666667	1
15737	15737	yejF	Not annotated		4	1.39752407152682	1
15738	15738	yejG	Not annotated	sp|P0AD21|YEJG_ECOLI	4	0.622641509433962	0
15739	15739	yejH	Not annotated		4	2.47783251231527	0
15740	15740	yejK	Not annotated		4	2.0678466076696203	0
15741	15741	yejL	Not annotated	sp|P0AD24|YEJL_ECOLI;sp|C4ZU32|YEJL_ECOBW;sp|B1X885|YEJL_ECODH	4	3.6706586826347296	1
15742	15742	yejM	Not annotated		4	1.99867899603699	0
15743	15743	yejO	Membrane		4	2.7740740740740697	1
15744	15744	yfaA	Not annotated		4	2.03555555555556	1
15745	15745	yfaD	Not annotated		4	2.46875	0
15746	15746	yfaE	Not annotated		4	1.52173913043478	1
15747	15747	yfaH	Not annotated		4	0.21739130434782605	0
15748	15748	yfaL	Not annotated		4	2.83610451306413	1
15749	15749	yfaO	Not annotated		4	0.39624853458382203	0
15750	15750	yfaP	Not annotated		4	1.9759036144578301	0
15751	15751	yfaQ	Not annotated		4	2.725	0
15752	15752	yfaS	Not annotated		4	2.7661538461538497	0
15753	15753	yfaS	Not annotated		4	2.2	0
15754	15754	yfaT	Not annotated		4	2.8648648648648596	0
15755	15755	yfaU	Not annotated		4	4.68181818181818	0
15756	15756	yfaV	Not annotated		4	3.37878787878788	1
15757	15757	yfaW	Not annotated		4	4.17910447761194	1
15758	15758	yfaX	Not annotated		4	2.24561403508772	1
15759	15759	yfaY	Not annotated		4	1.96153846153846	0
15760	15760	yfaZ	Not annotated		4	2.93150684931507	1
15761	15761	yfbB	Not annotated		4	3.9523809523809503	0
15762	15762	yfbE	Not annotated		4	2.2441860465116297	0
15763	15763	yfbF	Not annotated		4	3.96666666666667	0
15764	15764	yfbG	Not annotated		4	2.59042553191489	1
15765	15765	yfbH	Not annotated		4	1.8148148148148104	1
15766	15766	yfbJ	Not annotated		4	2.40361445783133	0
15767	15767	yfbK	Not annotated		4	2.6265060240963902	0
15768	15768	yfbL	Unknown		4	2.6136363636363598	0
15769	15769	yfbM	Not annotated		4	1.5285714285714298	0
15770	15770	yfbN	Not annotated		4	1.9166666666666696	0
15771	15771	yfbO	Not annotated		4	1.6056338028169	0
15772	15772	yfbP	Unknown		4	1.01086956521739	0
15773	15773	yfbQ	Not annotated		4	2.06369426751592	0
15774	15774	yfbR	Metabolism		4	1.4523809523809499	1
15775	15775	yfbS	Not annotated		4	0.7080645161290319	0
15776	15776	yfbT	Not annotated	sp|P77625|YFBT_ECOLI	4	1.2203947368421102	1
15777	15777	yfbU	Not annotated	sp|P0A8W8|YFBU_ECOLI;sp|C4ZVI7|YFBU_ECOBW;sp|B1X905|YFBU_ECODH	4	1.00465838509317	0
15778	15778	yfbV	Not annotated		4	3.2517985611510802	0
15779	15779	yfbW	Not annotated		4	2.5625	0
15780	15780	yfcA	Not annotated		4	1.86010362694301	0
15781	15781	yfcC	Not annotated		4	0.8631921824104241	1
15782	15782	yfcD	Not annotated	sp|P65556|YFCD_ECOLI	4	4.08133971291866	0
15783	15783	yfcE	Not annotated	sp|P67095|YFCE_ECOLI	4	2.18565400843882	0
15784	15784	yfcF	Not annotated	sp|P77544|YFCF_ECOLI	4	2.28947368421053	0
15785	15785	yfcG	Not annotated		4	1.51388888888889	0
15786	15786	yfcH	Not annotated	sp|P77775|YFCH_ECOLI	4	2.0	1
15787	15787	yfcI	Not annotated		4	1.29203539823009	0
15788	15788	yfcJ	Not annotated		4	2.8244274809160297	1
15789	15789	yfcL	Not annotated	sp|P64540|YFCL_ECOLI	4	0.749152542372881	0
15790	15790	yfcM	Not annotated		4	1.6168831168831201	0
15791	15791	yfcN	Not annotated	sp|P0A8B2|YFCN_ECOLI;sp|C4ZVM4|YFCN_ECOBW;sp|B1X9K4|YFCN_ECODH	4	0.987080103359173	0
15792	15792	yfcO	Not annotated		4	1.74015748031496	1
15793	15793	yfcP	Not annotated		4	2.91304347826087	0
15794	15794	yfcQ	Not annotated		4	2.53846153846154	0
15795	15795	yfcR	Not annotated	sp|P76501|YFCR_ECOLI	4	1.5263157894736799	0
15796	15796	yfcS	Not annotated		4	2.94444444444444	0
15797	15797	yfcT	Not annotated		4	2.6734693877551003	1
15798	15798	yfcU	Not annotated		4	1.9718875502008	1
15799	15799	yfcV	Not annotated		4	1.2978723404255301	0
15800	15800	yfcX	Not annotated		4	0.34331797235023	1
15801	15801	yfcY	Not annotated		4	0.40667976424361496	1
15802	15802	yfcZ	Unknown	sp|P0AD33|YFCZ_ECOLI	4	0.237410071942446	0
15803	15803	yfdC	Transport		4	2.32222222222222	0
15804	15804	yfdE	Not annotated		4	2.0952380952381	0
15805	15805	yfdF	Not annotated		4	0.795795795795796	0
15806	15806	yfdH	Not annotated		4	1.66990291262136	0
15807	15807	yfdI	Not annotated		4	0.8876651982378849	0
15808	15808	yfdK	Not annotated		4	2.09677419354839	0
15809	15809	yfdM	Not annotated		4	2.0714285714285703	0
15810	15810	yfdN	Not annotated		4	4.85714285714286	0
15811	15811	yfdO	Not annotated		4	2.2608695652173902	0
15812	15812	yfdP	Not annotated		4	2.03030303030303	0
15813	15813	yfdQ	Not annotated		4	3.2058823529411806	0
15814	15814	yfdR	Not annotated		4	1.6279069767441898	1
15815	15815	yfdS	Not annotated		4	4.75	1
15816	15816	yfdT	Not annotated		4	1.26086956521739	0
15817	15817	yfdV	Not annotated		4	3.0	1
15818	15818	yfdX	Not annotated		4	2.13559322033898	0
15819	15819	yfdY	Not annotated		4	0.9319727891156461	0
15820	15820	yfdZ	Not annotated		4	1.37071651090343	0
15821	15821	yfeA	Not annotated		4	2.23943661971831	1
15822	15822	yfeC	Not annotated		4	0.372793354101765	0
15823	15823	yfeD	Not annotated		4	0.273788150807899	0
15824	15824	yfeG	Not annotated		4	2.42028985507246	0
15825	15825	yfeH	Not annotated	sp|P39836|YFEH_ECOLI	4	1.58563535911602	0
15826	15826	yfeK	Not annotated		4	3.52040816326531	0
15827	15827	yfeN	Not annotated		4	2.3448275862069	1
15828	15828	yfeO	Not annotated		4	2.19745222929936	1
15829	15829	yfeR	Not annotated		4	3.19852941176471	1
15830	15830	yfeS	Not annotated		4	1.64030131826742	0
15831	15831	yfeT	Not annotated		4	1.18965517241379	0
15832	15832	yfeU	Not annotated		4	0.535031847133758	0
15833	15833	yfeW	Not annotated		4	1.1725663716814199	0
15834	15834	yfeX	Not annotated	sp|P76536|YFEX_ECOLI	4	0.820047355958958	1
15835	15835	yfeY	Not annotated	sp|P76537|YFEY_ECOLI	4	3.3264604810996605	1
15836	15836	yfeZ	Not annotated		4	3.0689655172413794	0
15837	15837	yffB	Not annotated	sp|P24178|YFFB_ECOLI	4	1.17047619047619	0
15838	15838	yffH	Not annotated		4	1.29498525073746	1
15839	15839	yffI	Not annotated		4	3.55882352941176	0
15840	15840	yfgA	Not annotated		4	1.5785627283800199	0
15841	15841	yfgB	Not annotated		4	0.9746478873239441	0
15842	15842	yfgC	Not annotated		4	2.16581196581197	1
15843	15843	yfgD	Not annotated	sp|P76569|YFGD_ECOLI	4	2.2837837837837798	0
15844	15844	yfgF	Regulation		4	1.6914893617021298	0
