	NCBI_GENE_ID	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	Protein IDs	St7_prot	St8_prot	St9_prot	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts	St7_muts	St8_muts	St9_muts
2925	yciT	2.30952380952381	1.6025641025641	0.963369963369963	1.14652014652015	1.06959706959707	Transcriptional regulatory protein YciT	sp|P76034|YCIT_ECOLI				0	0	0	0	0	0	0	0
2926	yciU	3.3596837944664	2.27667984189723	2.94071146245059	1.31620553359684	1.6798418972332	FIG002901: hypothetical protein co-occurring with Cardiolipin synthetase	sp|P0A8L7|YCIU_ECOLI;sp|C4ZTU0|YCIU_ECOBW;sp|B1XAT8|YCIU_ECODH				0	0	0	0	0	0	0	0
2927	yciV	3.60975609756098	3.53658536585366	3.11585365853659	3.49390243902439	2.58536585365854	COG0613, Predicted metal-dependent phosphoesterases (PHP family)					0	0	0	0	0	0	0	0
2928	yciW	8.32323232323232	6.71717171717172	2.2020202020202	5.14141414141414	1.68686868686869	FIG01220641: hypothetical protein					0	0	0	0	0	0	0	0
2929	yciX	0.702127659574468	0.617021276595745	0.340425531914894	0.468085106382979	0.595744680851064	hypothetical protein					0	0	0	0	0	0	0	0
2930	yciX	0.261390887290168	0.235011990407674	0.160671462829736	0.134292565947242	0.321342925659472	FIG00638229: hypothetical protein					0	0	0	0	0	0	0	0
2931	ycjD	1.5177304964539	1.5177304964539	0.475177304964539	1.06382978723404	1.0709219858156	FIG00638073: hypothetical protein					0	0	0	0	0	0	0	0
2932	ycjF	7.06870229007634	5.65648854961832	3.15267175572519	3.54961832061069	2.51145038167939	Membrane protein YcjF	sp|P0A8R7|YCJF_ECOLI;sp|C4ZV70|YCJF_ECOBW;sp|B1XCF0|YCJF_ECODH	1.0	2.25	1.0	0	0	0	0	0	0	0	0
2933	ycjG	1.83561643835616	2.0958904109589	1.29452054794521	1.58904109589041	1.83904109589041	L-alanine-DL-glutamate epimerase					0	0	0	0	0	0	0	0
2934	ycjM	5.70676691729323	4.45112781954887	1.45112781954887	2.13533834586466	1.55639097744361	Putative sucrose phosphorylase (EC 2.4.1.7)					0	0	0	0	0	0	0	0
2935	ycjN	6.03174603174603	6.95238095238095	1.63492063492064	3.87301587301587	2.07936507936508	ABC-type sugar transport system, periplasmic binding protein YcjN					1	1	1	1	1	0	0	0
2936	ycjO	5.93103448275862	5.96551724137931	1.44827586206897	3.37931034482759	1.62068965517241	Inner membrane ABC transporter permease protein YcjO					0	0	0	0	0	0	0	0
2937	ycjP	5.51724137931035	6.55172413793103	1.48275862068966	3.6551724137931	1.68965517241379	Inner membrane ABC transporter permease protein YcjP					0	0	0	0	0	0	0	0
2938	ycjQ	5.46296296296296	5.27777777777778	1.12962962962963	3.0	1.96296296296296	Zinc-type alcohol dehydrogenase YcjQ					1	1	1	1	1	0	0	0
2939	ycjR	4.52727272727273	4.01818181818182	1.58181818181818	2.09090909090909	1.14545454545455	Sugar phosphate isomerases/epimerases family protein YcjR					0	0	0	0	0	0	0	0
2940	ycjS	4.97183098591549	4.92957746478873	1.28169014084507	2.90140845070423	1.87323943661972	Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding					0	0	0	0	0	0	0	0
2941	ycjT	4.35714285714286	5.53296703296703	1.13186813186813	2.91208791208791	1.86263736263736	Maltose phosphorylase (EC 2.4.1.8) / Trehalose phosphorylase (EC 2.4.1.64)					0	0	0	0	0	0	0	0
2942	ycjU	6.0625	6.0625	1.1875	3.8125	2.125	Beta-phosphoglucomutase (EC 5.4.2.6)					0	0	0	0	0	0	0	0
2943	ycjV	6.11428571428571	5.65714285714286	1.51428571428571	3.65714285714286	2.17142857142857	Multiple sugar ABC transporter, ATP-binding protein					0	0	0	0	0	0	0	0
2944	ycjW	6.36641221374046	4.57251908396947	2.42748091603053	3.10687022900763	1.82442748091603	Transcriptional regulator YcjW, LacI family, possibly involved in maltodextrin utilization pathway					1	1	1	1	1	0	0	0
2945	ycjX	12.3421052631579	8.17368421052632	3.77368421052632	4.41578947368421	3.4	Conserved protein YcjX with nucleoside triphosphate hydrolase domain					1	1	1	1	1	0	0	0
2946	ycjY	3.2	3.35454545454545	1.5	2.25454545454545	1.53636363636364	Dienelactone hydrolase and related enzymes					0	0	0	0	0	0	0	0
2947	ycjZ	2.47677261613692	2.59168704156479	1.52078239608802	2.07823960880196	1.94376528117359	LysR family transcriptional regulator YcjZ					0	0	0	0	0	0	0	0
2948	ydaE	1.5	1.83333333333333	1.33333333333333	0.5	0.0	Putative bacteriophage protein					0	0	0	0	0	0	0	0
2949	ydaF		inf		inf		Mobile element protein					0	0	0	0	0	0	0	0
2950	ydaG	9.75	5.25	3.5	5.625	2.375	Phage protein					0	0	0	0	0	0	0	0
2951	ydaL	7.6375	4.35	2.31875	2.59375	1.725	FIG00638524: hypothetical protein					0	0	0	0	0	0	0	0
2952	ydaM	3.34355828220859	3.10429447852761	1.10429447852761	1.86503067484663	1.50306748466258	FIG00638107: hypothetical protein					0	0	0	0	0	0	0	0
2953	ydaN	2.75496688741722	2.78476821192053	1.19205298013245	1.92384105960265	1.58940397350993	Zinc transport protein ZntB					0	0	0	0	0	0	0	0
2954	ydaO	2.35243055555556	1.88541666666667	1.65277777777778	1.48611111111111	1.08680555555556	tRNA(Cytosine32)-2-thiocytidine synthetase					0	0	0	0	0	0	0	0
2955	ydaQ	15.8571428571429	8.85714285714286	3.42857142857143	3.42857142857143	2.0	ydaQ protein					0	0	0	0	0	0	0	0
2956	ydaT	4.38297872340426	3.95744680851064	1.36170212765957	2.02127659574468	2.40425531914894	FIG00639855: hypothetical protein					0	0	0	0	0	0	0	0
2957	ydaU	8.66666666666667	8.41666666666667	2.0	4.25	1.75	FIG00638968: hypothetical protein					0	0	0	0	0	0	0	0
2958	ydaV	4.78723404255319	6.21276595744681	1.36170212765957	2.93617021276596	1.85106382978723	DNA replication protein DnaC					0	0	0	0	0	0	0	0
2959	ydaW	4.85294117647059	3.47058823529412	1.35294117647059	2.41176470588235	1.64705882352941	hypothetical protein					0	0	0	0	0	0	0	0
2960	ydaY	4.11904761904762	4.0952380952381	1.54761904761905	2.0952380952381	0.952380952380952	FIG00642729: hypothetical protein					0	0	0	0	0	0	0	0
2961	ydbA	5.2303664921466	4.7696335078534	1.62303664921466	2.76439790575916	2.05759162303665	BigB					0	0	0	0	0	0	0	0
2962	ydbA	3.12525667351129	2.75462012320329	1.90041067761807	2.30390143737166	2.01026694045175	BigB					0	0	0	0	0	0	0	0
2963	ydbC	1.0	4.0	0.0	4.0	1.0	Aldo-keto reductase	sp|P25906|YDBC_ECOLI	1.5	1.5	0.5	0	0	0	0	0	0	0	0
2964	ydbD	6.37004405286344	4.55506607929515	1.40088105726872	2.63436123348018	1.59030837004405	FIG00638289: hypothetical protein					0	0	0	0	0	0	0	0
2965	ydbH	3.244	3.374	2.024	2.718	1.824	Putative uncharacterized protein ydbH					0	0	0	0	0	0	0	0
2966	ydbJ	0.957386363636364	0.903409090909091	0.355113636363636	0.497159090909091	0.980113636363636	probable lipoprotein YPO2331					0	0	0	0	0	0	0	0
2967	ydbK	2.83457526080477	2.4441132637854	2.36363636363636	2.05067064083457	1.33084947839046	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)					0	0	0	0	0	0	0	0
2968	ydbL	1.86315789473684	2.03684210526316	1.04210526315789	1.38421052631579	0.968421052631579	Putative uncharacterized protein ydbL, may be related to amine metabolism					0	0	0	0	0	0	0	0
2969	ydcA	0.442982456140351	0.557017543859649	0.5625	0.552631578947368	1.13267543859649	FIG00638461: hypothetical protein					0	0	0	0	0	0	0	0
2970	ydcC	6.97709923664122	4.59541984732824	1.17557251908397	1.95419847328244	1.26717557251908	Mobile element protein					0	0	0	0	0	0	0	0
2971	ydcD	5.96969696969697	2.04040404040404	0.929292929292929	1.63636363636364	2.02020202020202	FIG00640415: hypothetical protein					0	0	0	0	0	0	0	0
2972	ydcE	7.01298701298701	6.63636363636364	1.33766233766234	3.79220779220779	1.55844155844156	Probable tautomerase ydcE (EC 5.3.2.-)					0	0	0	0	0	0	0	0
2973	ydcF	11.7169811320755	8.29811320754717	3.20377358490566	4.55849056603774	3.24905660377358	Protein ydcF	sp|P34209|YDCF_ECOLI	0.7777777777777778	2.3333333333333335	0.5555555555555556	0	0	0	0	0	0	0	0
2974	ydcH	0.0806758686339838	0.0289148024750119	0.0364112327463113	0.0280818657782009	2.54831032841504	YdcH protein					0	0	0	0	0	0	0	0
2975	ydcI	0.773199773199773	0.551880551880552	0.311283311283311	0.538272538272538	0.848232848232848	LysR family transcriptional regulator YdcI	sp|P77171|YDCI_ECOLI	1.0	0.0	1.0	0	0	0	0	0	0	0	0
2976	ydcJ	1.8046218487395	1.57352941176471	0.623949579831933	1.05882352941176	0.970588235294118	FIG074102: hypothetical protein					0	0	0	0	0	0	0	0
2977	ydcK	5.14444444444444	5.16666666666667	1.44444444444444	2.82222222222222	2.12222222222222	FIG005189: putative transferase clustered with tellurite resistance proteins TehA/TehB					0	0	0	0	0	0	0	0
2978	ydcM	2.83404255319149	2.17446808510638	1.34042553191489	2.02978723404255	1.42553191489362	putative virulence protein					0	0	1	1	1	0	0	0
2979	ydcN	6.0	5.33333333333333	2.03174603174603	3.33333333333333	1.73015873015873	Transcriptional regulator yidN, Cro/CI family					0	0	0	0	0	0	0	0
2980	ydcO	5.67272727272727	5.35454545454545	1.20909090909091	2.81818181818182	1.94545454545455	Benzoate transport protein					0	0	0	0	0	0	0	0
2981	ydcP	5.32646048109966	4.6426116838488	3.84192439862543	4.03436426116838	1.34707903780069	putative collagenase	sp|P76104|YDCP_ECOLI	1.2857142857142856	0.8571428571428571	0.5714285714285714	0	0	0	0	0	0	0	0
2982	ydcQ	15.4426229508197	5.13934426229508	1.68032786885246	2.72131147540984	2.01639344262295	FIG00638106: hypothetical protein					0	0	0	0	0	0	0	0
2983	ydcR	3.29508196721311	2.9672131147541	1.7672131147541	2.2655737704918	1.36065573770492	GntR family transcriptional regulator YdcR @ Transcriptional regulator, GntR family domain					0	0	0	0	0	0	0	0
2984	ydcS	0.748917748917749	0.62987012987013	0.205627705627706	0.333333333333333	0.294372294372294	ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)					0	0	0	0	0	0	0	0
2985	ydcT	2.13592233009709	2.09708737864078	0.485436893203884	1.24271844660194	0.669902912621359	Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)					0	0	0	0	0	0	0	0
2986	ydcU	3.7125	3.6	1.3125	2.475	1.4625	Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)					0	0	0	0	0	0	0	0
2987	ydcV	3.65	3.525	0.75	2.075	0.875	Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)					0	0	0	0	0	0	0	0
2988	ydcW	5.29411764705882	5.38655462184874	1.53781512605042	2.98319327731092	1.74789915966387	4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)					0	0	0	0	0	0	0	0
2989	ydcY	1.74654788418708	1.33541202672606	1.52917594654788	1.15946547884187	1.44988864142539	FIG00638150: hypothetical protein	sp|P64455|YDCY_ECOLI	1.5	3.0	1.0	0	0	0	0	0	0	0	0
2990	ydcZ	2.15584415584416	1.98701298701299	1.28571428571429	1.49350649350649	1.2987012987013	Putative inner membrane protein					0	0	0	0	0	0	0	0
2991	yddA	21.3428571428571	14.4285714285714	11.7333333333333	18.0380952380952	1.37142857142857	Hypothetical ABC transporter ATP-binding protein yddA					0	0	0	0	0	0	0	0
2992	yddB	6.42745098039216	4.62352941176471	2.7921568627451	4.39607843137255	2.08627450980392	FIG00639422: hypothetical protein					0	0	0	0	0	0	0	0
2993	yddE	3.60593220338983	3.36864406779661	1.93220338983051	2.66949152542373	1.72033898305085	Phenazine biosynthesis protein PhzF	sp|P37757|YDDE_ECOLI				0	0	0	0	0	0	0	0
2994	yddG	4.32038834951456	3.9126213592233	1.9126213592233	2.94174757281553	1.20388349514563	Permease of the drug/metabolite transporter (DMT) superfamily					0	0	0	0	0	0	0	0
2995	yddH	2.33823529411765	2.57352941176471	0.720588235294118	1.17647058823529	1.61764705882353	NAD(P)H-flavin oxidoreductase					0	0	0	0	0	0	0	0
2996	yddK	10.875	5.375	1.875	2.14583333333333	1.625	internalin, putative					0	0	0	0	0	0	0	0
2997	yddL	8.66666666666667	5.16666666666667	1.66666666666667	1.83333333333333	0.166666666666667	Outer membrane porin protein NmpC precursor					0	0	0	0	0	0	0	0
2998	yddM	3.2	2.05161290322581	2.28387096774194	1.26451612903226	1.55483870967742	HigA protein (antitoxin to HigB)					0	0	0	0	0	0	0	0
2999	yddW	4.73949579831933	3.61764705882353	2.54621848739496	3.14285714285714	1.47058823529412	COG1649 predicted glycoside hydrolase					0	0	0	0	0	0	0	0
3000	ydeA	4.28671328671329	5.71328671328671	1.81118881118881	3.29370629370629	1.58041958041958	Sugar efflux transporter SotB					0	0	0	0	0	0	0	0
3001	ydeE	2.10035842293907	2.34408602150538	1.32974910394265	1.78494623655914	1.03225806451613	Putative transport protein					0	0	0	0	0	0	0	0
3002	ydeH	1.09921186833565	1.29531757070005	1.06119610570236	1.06490496059342	0.860454334724154	FIG00637874: hypothetical protein					0	0	0	0	0	0	0	0
3003	ydeI	3.53846153846154	3.29807692307692	0.942307692307692	1.64423076923077	1.03846153846154	Protein ygiW precursor					0	0	0	0	0	0	0	0
3004	ydeJ	5.89411764705882	4.97647058823529	2.24705882352941	2.96470588235294	1.47058823529412	C-terminal domain of CinA paralog, YdeJ					0	0	0	0	0	0	0	0
3005	ydeK	4.21323529411765	4.3406862745098	1.22794117647059	2.59313725490196	1.85049019607843	FIG00637907: hypothetical protein					0	0	0	0	0	0	0	0
3006	ydeM	7.14117647058823	4.23529411764706	1.30588235294118	2.6	1.30588235294118	GALNS arylsulfatase regulator (Fe-S oxidoreductase)					0	0	0	0	0	0	0	0
3007	ydeN	3.14164305949009	2.00849858356941	0.736543909348442	1.10764872521246	1.36543909348442	N-acetylgalactosamine 6-sulfate sulfatase (GALNS)					1	1	1	1	1	0	0	0
3008	ydeO	7.20833333333333	5.34722222222222	1.55555555555556	3.88888888888889	1.73611111111111	Putative formate dehydrogenase oxidoreductase protein					0	0	0	0	0	0	0	0
3009	ydeP	6.76326530612245	5.61224489795918	1.84489795918367	3.02448979591837	2.20816326530612	Putative formate dehydrogenase oxidoreductase protein					0	0	0	0	0	0	0	0
3010	ydeQ	7.54411764705882	6.04411764705882	1.80882352941176	3.41176470588235	2.16176470588235	mannose-specific adhesin FimH					0	0	0	0	0	0	0	0
3011	ydeR	17.0	21.0	2.0	11.0	3.0	hypothetical protein					0	0	0	0	0	0	0	0
3012	ydeR	4.97142857142857	3.08571428571429	1.42857142857143	2.11428571428571	1.0	type 1 fimbrae adaptor subunit FimG					0	0	0	0	0	0	0	0
3013	ydeS	11.8666666666667	9.03333333333333	2.76666666666667	4.8	1.96666666666667	type 1 fimbrae adaptor subunit FimF					0	0	0	0	0	0	0	0
3014	ydeT	3.06713780918728	3.39399293286219	1.64487632508834	2.29328621908127	0.595406360424028	type 1 fimbriae anchoring protein FimD					0	0	0	0	0	0	0	0
3015	ydeU	4.31073446327684	5.32768361581921	1.45762711864407	2.50847457627119	2.25423728813559	FIG00637907: hypothetical protein					0	0	0	0	0	0	0	0
3016	ydeV	4.55434782608696	3.97826086956522	1.19927536231884	2.20289855072464	1.98188405797101	Autoinducer 2 (AI-2) kinase LsrK (EC 2.7.1.-)					1	1	1	1	1	0	0	0
3017	ydeW	1.98523985239852	1.47970479704797	0.6309963099631	1.14391143911439	2.13284132841328	LsrR, transcriptional repressor of lsr operon					0	0	0	0	0	0	0	0
3018	ydfA	2.36842105263158	1.73684210526316	0.789473684210526	1.05263157894737	0.894736842105263	Mobile element protein					0	0	0	0	0	0	0	0
3019	ydfB					inf	hypothetical protein					0	0	0	0	0	0	0	0
3020	ydfC	2.23529411764706	2.41176470588235	0.647058823529412	1.05882352941176	2.52941176470588	FIG00637981: hypothetical protein					0	0	0	0	0	0	0	0
3021	ydfD	3.0	2.0	0.833333333333333	1.0	1.0	FIG00637919: hypothetical protein					0	0	0	0	0	0	0	0
3022	ydfE	6.17948717948718	6.58974358974359	1.87179487179487	3.20512820512821	3.0	Exodeoxyribonuclease encoded by cryptic prophage CP-933P					0	0	0	0	0	0	0	0
3023	ydfG	1.38487208008899	1.30478309232481	1.21579532814238	1.1523915461624	1.72747497219132	3-hydroxypropionate dehydrogenase (EC 1.1.1.298)	sp|P39831|YDFG_ECOLI	1.153846153846154	2.307692307692308	0.6923076923076924	0	0	0	0	0	0	0	0
3024	ydfH	2.33373493975904	2.33614457831325	1.64096385542169	2.13493975903614	0.886746987951807	Transcriptional regulator, GntR family					0	0	0	0	0	0	0	0
3025	ydfI	5.31313131313131	5.28282828282828	2.02020202020202	2.80808080808081	2.22222222222222	D-mannonate oxidoreductase (EC 1.1.1.57)					0	0	0	0	0	0	0	0
3026	ydfJ	4.94059405940594	3.89108910891089	1.83168316831683	2.58415841584158	1.63366336633663	Putative transport protein					0	0	0	0	0	0	0	0
3027	ydfK	1.56521739130435	1.15942028985507	1.01449275362319	0.91304347826087	0.927536231884058	FIG00640097: hypothetical protein					0	0	0	0	0	0	0	0
3028	ydfP	3.17241379310345	3.13793103448276	0.706896551724138	1.93103448275862	1.18965517241379	FIG00639844: hypothetical protein					0	0	0	0	0	0	0	0
3029	ydfQ	7.625	10.125	3.5	3.75	2.5	Phage lysin, 1,4-beta-N-acetylmuramidase (EC 3.2.1.17) or lysozyme					0	0	0	0	0	0	0	0
3030	ydfR	5.125	3.54166666666667	0.458333333333333	1.125	1.08333333333333	FIG00639051: hypothetical protein					0	0	0	0	0	0	0	0
3031	ydfT	3.77464788732394	4.43661971830986	1.48591549295775	2.11971830985915	1.40140845070423	Phage antitermination protein Q					0	0	0	0	0	0	0	0
3032	ydfU	4.91803278688525	5.59016393442623	1.60655737704918	2.21311475409836	2.0	Phage antitermination protein Q					0	0	0	0	0	0	0	0
3033	ydfX	4.76190476190476	7.14285714285714	1.19047619047619	2.61904761904762	2.04761904761905	hypothetical protein					0	0	0	0	0	0	0	0
3034	ydfZ	0.300244100895037	4.47925142392189	0.101708706265256	2.22782750203417	9.64524003254679	FIG00638357: hypothetical protein	sp|P64463|YDFZ_ECOLI	0.39999999999999997	1.7999999999999998	0.19999999999999998	0	0	0	0	0	0	0	0
3035	ydgA	0.467090829311101	0.647213690215007	0.492979376919702	0.758885476086003	0.523475208424748	Putative GTP-binding protein YdgA	sp|P77804|YDGA_ECOLI	0.9333333333333333	1.9	0.7333333333333333	0	0	0	0	0	0	0	0
3036	ydgC	2.76923076923077	2.61538461538461	0.6	1.43076923076923	1.03076923076923	Putative inner membrane protein					0	0	0	0	0	0	0	0
3037	ydgD	0.845995893223819	0.919917864476386	0.850102669404518	1.16221765913758	1.217659137577	FIG00634494: possible peptidase					0	0	0	0	0	0	0	0
3038	ydgG	0.85097192224622	1.52051835853132	1.24406047516199	1.75809935205184	1.02159827213823	Putative transport protein					0	0	0	0	0	0	0	0
3039	ydgH	2.10691823899371	2.12578616352201	1.25157232704403	1.5	0.89622641509434	Protein ydgH precursor	sp|P76177|YDGH_ECOLI	1.0588235294117647	3.705882352941176	1.1176470588235292	0	0	0	0	0	0	0	0
3040	ydgI	2.91860465116279	3.3953488372093	1.1453488372093	2.06395348837209	0.906976744186046	Arginine/ornithine antiporter ArcD					0	0	0	0	0	0	0	0
3041	ydgJ	1.70155902004454	2.3162583518931	2.00445434298441	2.40534521158129	1.91314031180401	Uncharacterized oxidoreductase ydgJ (EC 1.-.-.-)	sp|P77376|YDGJ_ECOLI	0.0	6.0	1.0	0	0	0	0	0	0	0	0
3042	ydgK	2.84886128364389	3.35817805383023	2.11387163561077	3.05590062111801	1.15734989648033	Putative inner membrane protein					0	0	0	0	0	0	0	0
3043	ydgR	1.01440074326417	0.873954784763085	1.36590275627129	1.02856921647569	0.779653143388046	Di/tripeptide permease DtpA					0	0	0	0	0	0	0	0
3044	ydgT	3.88888888888889	2.39917695473251	0.716049382716049	1.90534979423868	1.11522633744856	Cnu protein					0	0	0	0	0	0	0	0
3045	ydhA	1.32826747720365	3.88753799392097	2.18844984802432	2.64437689969605	3.53191489361702	Membrane-bound lysozyme inhibitor of c-type lysozyme					0	0	0	0	0	0	0	0
3046	ydhB	2.68595041322314	3.26446280991736	2.28925619834711	2.19834710743802	1.87603305785124	LysR-family transcriptional regulator YdhB					0	0	0	0	0	0	0	0
3047	ydhC	0.967391304347826	1.04192546583851	0.933229813664596	0.729813664596273	0.453416149068323	Putative transport protein	sp|P37597|YDHC_ECOLI	0.3333333333333333	3.0	1.0	0	0	1	1	1	0	0	0
3048	ydhD	1.37440706012135	1.54396028681743	1.07214561500276	1.2403750689465	0.77738554881412	Glutaredoxin-related protein					0	0	0	0	0	0	0	0
3049	ydhF	0.847003154574132	0.883280757097792	0.496845425867508	0.741324921135647	1.3217665615142	Putative aldo/keto reductase	sp|P76187|YDHF_ECOLI	1.0	1.0	1.0	0	0	0	0	0	0	0	0
3050	ydhH	1.5013698630137	1.78904109589041	0.912328767123288	1.25479452054795	1.23287671232877	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.-)					0	0	0	0	0	0	0	0
3051	ydhI	0.684782608695652	1.27173913043478	0.869565217391304	1.32608695652174	0.434782608695652	FIG00638170: hypothetical protein					0	0	0	0	0	0	0	0
3052	ydhJ	1.92413793103448	3.02068965517241	1.51034482758621	2.35862068965517	1.23448275862069	Putative membrane protein					0	0	0	0	0	0	0	0
3053	ydhK	1.79	2.515	1.31	1.955	1.665	FIG01045166: hypothetical protein					0	0	0	0	0	0	0	0
3054	ydhL	1.37	2.16	1.22	1.57	1.79	hypothetical protein					0	0	0	0	0	0	0	0
3055	ydhO	1.25414364640884	1.02394106813996	0.521178637200737	0.786372007366483	0.546961325966851	FIG00545237: hypothetical protein					0	0	0	0	0	0	0	0
3056	ydhP	3.9873417721519	5.91139240506329	4.62658227848101	4.67721518987342	2.07594936708861	Putative transport protein					0	0	0	0	0	0	0	0
3057	ydhQ	1.97777777777778	2.26349206349206	1.47619047619048	1.50793650793651	1.52063492063492	Possible enzyme	sp|P77552|YDHQ_ECOLI	1.0	6.0	3.0	0	0	0	0	0	0	0	0
3058	ydhR	2.25245298446443	3.38286999182339	1.08401471790679	1.96688470973017	2.38103025347506	Protein ydhR precursor	sp|P0ACX3|YDHR_ECOLI	0.6666666666666666	2.3333333333333335	0.7777777777777778	0	0	0	0	0	0	0	0
3059	ydhS	1.41543026706231	1.63204747774481	0.620178041543027	1.13353115727003	1.08011869436202	Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme					0	0	0	0	0	0	0	0
3060	ydhT	2.95238095238095	4.66666666666667	1.53968253968254	2.19047619047619	1.73015873015873	FIG00639295: hypothetical protein	sp|P77147|YDHT_ECOLI	0.3333333333333333	1.0	0.3333333333333333	0	0	0	0	0	0	0	0
3061	ydhU	1.59504132231405	2.32231404958678	0.752066115702479	1.29752066115702	1.04132231404959	Thiosulfate reductase cytochrome B subunit					0	0	0	0	0	0	0	0
3062	ydhV	1.11978221415608	1.1923774954628	0.315789473684211	0.62431941923775	0.450090744101633	FIG00638117: hypothetical protein					1	1	1	1	1	0	0	0
3063	ydhW	1.75172413793103	1.93793103448276	0.489655172413793	1.04137931034483	0.910344827586207	FIG00637966: hypothetical protein					0	0	0	0	0	0	0	0
3064	ydhX	1.67796610169492	1.79661016949153	0.788135593220339	0.983050847457627	0.686440677966102	NrfC protein					0	0	0	0	0	0	0	0
3065	ydhY	0.340361445783133	0.563253012048193	0.0963855421686747	0.246987951807229	0.219879518072289	putative oxidoreductase, Fe-S subunit					0	0	0	0	0	0	0	0
3066	ydhZ	0.320529801324503	0.584105960264901	0.725827814569536	0.472847682119205	1.24238410596026	FIG00637899: hypothetical protein					0	0	0	0	0	0	0	0
3067	ydiA	2.07317073170732	2.39024390243902	0.926829268292683	1.4390243902439	0.914634146341463	FIG137360: hypothetical protein					0	0	0	0	0	0	0	0
3068	ydiB	4.51851851851852	4.22222222222222	1.77777777777778	3.81481481481481	2.25925925925926	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)					0	0	0	0	0	0	0	0
3069	ydiD	3.74774774774775	4.08108108108108	1.74774774774775	2.58558558558559	1.94594594594595	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)					0	0	0	0	0	0	0	0
3070	ydiE	1.78378378378378	2.08108108108108	1.91891891891892	5.05405405405405	0.72972972972973	Hemin uptake protein HemP					0	0	0	0	0	0	0	0
3071	ydiF	4.94029850746269	6.23880597014925	1.29850746268657	3.29850746268657	1.6865671641791	Coenzyme A transferase					0	0	0	0	0	0	0	0
3072	ydiH	2.25490196078431	3.54901960784314	1.43137254901961	1.90196078431373	1.41176470588235	FIG00639040: hypothetical protein	sp|P64476|YDIH_ECOLI				0	0	0	0	0	0	0	0
3073	ydiI	1.02068965517241	1.27586206896552	1.2551724137931	0.986206896551724	1.28275862068966	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis					0	0	0	0	0	0	0	0
3074	ydiJ	1.93298969072165	2.48453608247423	0.979381443298969	1.74570446735395	1.47250859106529	Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD	sp|P77748|YDIJ_ECOLI	1.2058823529411764	3.7941176470588234	1.1764705882352942	0	0	0	0	0	0	0	0
3075	ydiK	1.40408163265306	2.13061224489796	1.54897959183673	1.50408163265306	1.76530612244898	Putative membrane protein					0	0	0	0	0	0	0	0
3076	ydiL	0.805907172995781	1.05485232067511	0.274261603375527	0.510548523206751	1.70042194092827	FIG00638201: hypothetical protein					0	0	0	0	0	0	0	0
3077	ydiM	3.8375	4.1	0.725	2.4625	2.0875	Putative transport system permease protein					1	1	1	1	1	0	0	0
3078	ydiN	3.41758241758242	3.75824175824176	0.912087912087912	1.82417582417582	1.54945054945055	FIG00638001: hypothetical protein					0	0	0	0	0	0	0	0
3079	ydiO	3.82692307692308	4.67307692307692	1.38461538461538	3.15384615384615	1.76923076923077	Acyl-CoA dehydrogenase (EC 1.3.8.7)					0	0	0	0	0	0	0	0
3080	ydiP	2.3206106870229	2.17557251908397	1.00763358778626	1.22900763358779	1.43511450381679	Transcriptional regulator, AraC family					0	0	0	0	0	0	0	0
3081	ydiQ	4.03333333333333	4.16666666666667	1.23333333333333	2.53333333333333	1.56666666666667	Electron transfer flavoprotein, beta subunit					0	0	0	0	0	0	0	0
3082	ydiR	3.06666666666667	4.21333333333333	1.24	2.48	2.10666666666667	Electron transfer flavoprotein, alpha subunit					0	0	0	0	0	0	0	0
3083	ydiS	4.15789473684211	5.36842105263158	1.60526315789474	3.10526315789474	2.09210526315789	Probable electron transfer flavoprotein-quinone oxidoreductase FixC (EC 1.5.5.-)					0	0	0	0	0	0	0	0
3084	ydiT	11.0	10.5	3.0	11.5	2.0	Ferredoxin-like protein FixX					0	0	0	0	0	0	0	0
3085	ydiU	1.35737704918033	1.54098360655738	0.632786885245902	1.09180327868852	0.711475409836066	Selenoprotein O and cysteine-containing homologs	sp|P77649|YDIU_ECOLI;sp|C4ZYG8|YDIU_ECOBW;sp|B1XG13|YDIU_ECODH	1.0	2.0	0.6666666666666666	0	0	0	0	0	0	0	0
3086	ydiV	0.374275782155272	0.401506373117034	0.235805330243337	0.375434530706837	0.410776361529548	FIG00638687: hypothetical protein					0	0	0	0	0	0	0	0
3087	ydiY	1.46594982078853	1.78494623655914	0.673835125448029	1.37992831541219	0.469534050179212	Putative outer membrane protein					0	0	0	0	0	0	0	0
