	NCBI_GENE_ID	Unnamed: 1	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	evidence_codes	figfam	Protein IDs	St7_prot	St8_prot	St9_prot	Gene_ID	Final_name	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts
2877	ycfM	fig|1005566.5.peg.1782	1.9537037037037	2.2962962962963	1.30555555555556	2.08333333333333	1.25	Lipoprotein YcfM, part of a salvage pathway of unknown substrate	icw(1);A_Cluster-Based_Subsystem_that_is_Probably_a_Salvage_Pathway_Containing_Thiamin_Kinase	FIG00003613						ycfM	0	0	0	0	0
2878	ycfN	fig|1005566.5.peg.1783	2.14556962025316	2.96835443037975	1.79746835443038	2.06329113924051	1.37974683544304	Thiamine kinase (EC 2.7.1.89) @ Adenosylcobinamide kinase (EC 2.7.1.156)	isu;5-FCL-like_protein isu;Cobalamin_synthesis isu;Thiamin_biosynthesis icw(4);A_Cluster-Based_Subsystem_that_is_Probably_a_Salvage_Pathway_Containing_Thiamin_Kinase icw(4);A_Cluster-Based_Subsystem_that_is_Probably_a_Salvage_Pathway_Containing_Thiamin_Kinase	FIG00023888						ycfN	0	0	0	0	0
2879	ycfP	fig|1005566.5.peg.1785	0.912295081967213	0.912295081967213	0.440983606557377	0.589344262295082	1.85491803278689	YcfP protein: probably an esterase that is part of a salvage cluster	icw(3);A_Cluster-Based_Subsystem_that_is_Probably_a_Salvage_Pathway_Containing_Thiamin_Kinase	FIG00002228	sp|P0A8E1|YCFP_ECOLI;sp|C4ZS48|YCFP_ECOBW;sp|B1XA18|YCFP_ECODH	1.25	2.5	0.75	ycfP	ycfP	0	0	0	0	0
2880	ycfQ	fig|1005566.5.peg.1788	2.7843137254902	2.84313725490196	1.69281045751634	1.93464052287582	1.54248366013072	putative transcriptional repressor	ff	FIG00841246						ycfQ	0	0	0	0	0
2881	ycfR	fig|1005566.5.peg.1789	7.10181818181818	5.05090909090909	2.66909090909091	1.77090909090909	0.672727272727273	Putative outer membrane protein	ff	FIG00634692						ycfR	0	0	0	0	0
2882	ycfS	fig|1005566.5.peg.1790	2.29310344827586	3.24137931034483	1.12931034482759	1.69827586206897	0.905172413793103	L,D-transpeptidase YcfS	isu;Peptidoglycan_Crosslinking_of_Peptide_Stems	FIG00004322						ycfS	0	0	0	0	0
2883	ycfT	fig|1005566.5.peg.1792	2.5530303030303	3.53787878787879	1.28787878787879	1.77272727272727	2.26515151515152	FIG00638640: hypothetical protein	ff	FIG00638639						ycfT	0	0	0	0	0
2884	ycfX	fig|1005566.5.peg.1796	1.01234567901235	0.97283950617284	1.29135802469136	1.02469135802469	1.23703703703704	N-acetyl-D-glucosamine kinase (EC 2.7.1.59)	ff	FIG00904480						ycfX	0	0	0	0	0
2885	ycfZ	fig|1005566.5.peg.1798	1.94186046511628	2.83720930232558	1.11627906976744	1.80232558139535	0.930232558139535	putative factor	ff	FIG01323852						ycfZ	0	0	0	0	0
2886	ycgB	fig|1005566.5.peg.1845	0.810933940774487	1.05466970387244	0.366742596810934	0.685649202733485	0.75626423690205	FIG004684: SpoVR-like protein	isu;CBSS-188.1.peg.6720							ycgB	0	0	0	0	0
2887	ycgE	fig|1005566.5.peg.1816	2.00444444444444	2.42444444444444	1.43555555555556	1.92444444444444	1.49111111111111	Putative HTH-type transcriptional regulator ycgE	ff	FIG00731603						ycgE	0	0	0	0	0
2888	ycgF	fig|1005566.5.peg.1817	1.03308270676692	1.0	0.715789473684211	0.881203007518797	0.484210526315789	Hypothetical protein ycgF	ff	FIG00731691						ycgF	0	0	0	0	0
2889	ycgG	fig|1005566.5.peg.1820	4.19469026548673	3.45132743362832	1.17699115044248	1.69911504424779	1.87610619469027	FIG00638205: hypothetical protein	ff	FIG00638204						ycgG	0	0	0	0	0
2890	ycgH	fig|1005566.5.peg.1825	4.29090909090909	4.38181818181818	1.78181818181818	2.29090909090909	1.76363636363636	AidA-I adhesin-like protein	ff	FIG00638738						ycgH	0	0	0	0	0
2891	ycgI	fig|1005566.5.peg.1829	3.52380952380952	5.71428571428572	1.54761904761905	2.5952380952381	2.0952380952381	Pertactin precursor	ff	FIG00639831						ycgI	0	0	0	0	0
2892	ycgJ	fig|1005566.5.peg.1833	0.342007434944238	0.802973977695167	0.519206939281289	0.573729863692689	0.872366790582404	orf, hypothetical protein	ff	FIG01310073						ycgJ	0	0	0	0	0
2893	ycgK	fig|1005566.5.peg.1834	2.43262411347518	3.07801418439716	0.695035460992908	1.3758865248227	1.53900709219858	FIG01045439: hypothetical protein	ff	FIG01329336						ycgK	0	0	0	0	0
2894	ycgL	fig|1005566.5.peg.1836	2.93760539629005	3.92748735244519	1.97301854974705	2.94940978077572	1.38111298482293	Protein YcgL	isu;CBSS-243277.1.peg.4359	FIG00017974	sp|P0AB43|YCGL_ECOLI;sp|C4ZTM0|YCGL_ECOBW;sp|B1XA66|YCGL_ECODH	1.0	2.7272727272727275	1.272727272727273	ycgL	ycgL	0	0	0	0	0
2895	ycgM	fig|1005566.5.peg.1837	2.90987124463519	2.8755364806867	2.81545064377682	1.86695278969957	1.97854077253219	FIG094199: Fumarylacetoacetate hydrolase	icw(1);CBSS-243277.1.peg.4359 isu;Benzoate_transport_and_degradation_cluster	FIG00148854						ycgM	1	1	1	1	1
2896	ycgN	fig|1005566.5.peg.1838	7.99009900990099	5.23762376237624	2.51485148514851	2.1980198019802	0.742574257425743	YcgN (Fragment)	icw(2);CBSS-243277.1.peg.4359	FIG00137514						ycgN	0	0	0	0	0
2897	ycgR	fig|1005566.5.peg.1852	2.6144578313253	4.37349397590361	1.3855421686747	2.44578313253012	1.66265060240964	Inner membrane protein	ff	FIG00554427						ycgR	0	0	0	0	0
2898	ycgV	fig|1005566.5.peg.1861	2.16666666666667	2.76056338028169	1.34976525821596	1.76760563380282	1.81924882629108	Putative adhesion and penetration protein	ff	FIG01312212						ycgV	0	0	0	0	0
2899	ycgX	fig|1005566.5.peg.1815	3.45679012345679	8.98456790123457	5.96296296296296	7.25	1.62962962962963	FIG00638962: hypothetical protein	ff	FIG00638961						ycgX	0	0	0	0	0
2900	ycgY	fig|1005566.5.peg.1854	2.44927536231884	3.17391304347826	0.942028985507246	1.46376811594203	1.60869565217391	FIG00637958: hypothetical protein	ff	FIG00637957						ycgY	0	0	0	0	0
2901	ychA	fig|1005566.5.peg.1874	1.90111940298507	1.74067164179104	2.35261194029851	1.62873134328358	1.65111940298507	FIG002708: Protein SirB1	icw(2);A_Gammaproteobacteria_Cluster_Relating_to_Translation	FIG00002708						ychA	0	0	0	0	0
2902	ychE	fig|1005566.5.peg.1902	1.66549912434326	1.57618213660245	1.57793345008757	1.43607705779335	2.63222416812609	Putative membrane protein	ff	FIG00524042						ychE	0	0	0	0	0
2903	ychF	fig|1005566.5.peg.1863	3.03061224489796	3.51749271137026	3.26384839650146	3.38921282798834	1.21574344023324	GTP-binding and nucleic acid-binding protein YchF	isu;Universal_GTPases	FIG00049915	sp|P0ABU2|YCHF_ECOLI	0.9677419354838709	3.6774193548387095	1.2580645161290323	ychF	ychF	0	0	0	0	0
2904	ychG	fig|1005566.5.peg.1899	inf	inf				hypothetical protein								ychG	0	0	0	0	0
2905	ychG	fig|1005566.5.peg.1898	2.25	2.61458333333333	2.25	2.22916666666667	1.86458333333333	Mobile element protein	ff	FIG01306568						ychG	0	0	0	0	0
2906	ychH	fig|1005566.5.peg.1865	0.239819622847773	0.0692812243782454	0.0433178464061219	0.0448209893413501	2.26400655916917	FIG00554739: membrane protein YchH	ff	FIG00554739						ychH	0	0	0	0	0
2907	ychJ	fig|1005566.5.peg.1892	1.23354958294717	1.42632066728452	1.38739573679333	1.35866543095459	1.16126042632067	UPF0225 protein YchJ	isu;Broadly_distributed_proteins_not_in_subsystems	FIG00005540						ychJ	0	0	0	0	0
2908	ychM	fig|1005566.5.peg.1866	2.38157894736842	2.78508771929825	1.42982456140351	1.6140350877193	1.25	Putative sulfate permease	isu;Inorganic_Sulfur_Assimilation	FIG00004276						ychM	0	0	0	0	0
2909	ychN	fig|1005566.5.peg.1882	0.367239732569245	0.48901623686724	0.606017191977077	0.480897803247373	1.76265520534862	Putative ACR protein	ff	FIG00553356	sp|P0AB52|YCHN_ECOLI	1.0	4.2	1.0	ychN	ychN	0	0	0	0	0
2910	ychQ	fig|1005566.5.peg.1873	1.96551724137931	2.55172413793103	1.82758620689655	2.37931034482759	0.931034482758621	FIG002082: Protein SirB2	icw(1);A_Gammaproteobacteria_Cluster_Relating_to_Translation							ychQ	0	0	0	0	0
2911	yciA	fig|1005566.5.peg.1914	3.04048582995951	5.59919028340081	2.917004048583	4.63562753036437	0.925101214574899	Acyl-CoA thioesterase YciA, involved in membrane biogenesis	icw(1);Intracellular_septation_in_Enterobacteria icw(1);CBSS-211586.9.peg.2729	FIG00002331	sp|P0A8Z0|YCIA_ECOLI				yciA	yciA	0	0	0	0	0
2912	yciB	fig|1005566.5.peg.1915	4.26470588235294	3.23529411764706	2.33088235294118	3.06617647058824	1.40441176470588	Intracellular septation protein IspA	isu;Intracellular_septation_in_Enterobacteria isu;CBSS-211586.9.peg.2729	FIG00002286						yciB	0	0	0	0	0
2913	yciC	fig|1005566.5.peg.1916	1.87254901960784	1.70588235294118	1.57107843137255	1.44362745098039	1.07107843137255	Membrane protein YciC, linked to IspA	icw(2);Intracellular_septation_in_Enterobacteria	FIG00002638						yciC	0	0	0	0	0
2914	yciE	fig|1005566.5.peg.1918	0.18582995951417	0.175303643724696	0.0550607287449393	0.125101214574899	0.419028340080972	Protein YciE	ff	FIG00627036						yciE	0	0	0	0	0
2915	yciF	fig|1005566.5.peg.1919	0.711538461538461	0.673076923076923	0.134615384615385	0.25	0.416666666666667	Protein yciF	ff	FIG01592808						yciF	0	0	0	0	0
2916	yciG	fig|1005566.5.peg.1920	2.92307692307692	2.92307692307692	0.846153846153846	1.84615384615385	1.61538461538462	Conidiation-specific protein 10	ff	FIG01336562						yciG	0	0	0	0	0
2917	yciH	fig|1005566.5.peg.1945	7.96774193548387	6.45161290322581	2.41935483870968	4.19354838709677	1.38709677419355	Translation initiation factor SUI1-related protein	isu;Translation_initiation_factors_bacterial	FIG00138356	sp|P08245|YCIH_ECOLI	2.0	0.0	0.0	yciH	yciH	0	0	0	0	0
2918	yciI	fig|1005566.5.peg.1912	0.756201275690999	0.984408221119773	0.858256555634302	0.724309000708717	1.87384833451453	YciL protein	isu;Broadly_distributed_proteins_not_in_subsystems icw(2);CBSS-211586.9.peg.2729	FIG00001428	sp|P0AB55|YCII_ECOLI	1.0	3.0	1.0	yciI	yciI	0	0	0	0	0
2919	yciK	fig|1005566.5.peg.1931	3.8875	3.51875	2.26875	2.88125	1.95625	YciK-like oxidoreductase	ff	FIG01964537	sp|P31808|YCIK_ECOLI	1.6666666666666667	4.0	1.1666666666666667	yciK	yciK	0	0	0	0	0
2920	yciM	fig|1005566.5.peg.1942	1.39054054054054	1.56081081081081	1.04594594594595	1.37297297297297	1.02702702702703	Heat shock (predicted periplasmic) protein YciM, precursor	icw(2);Osmotic_stress_cluster	FIG00537421						yciM	0	0	0	0	0
2921	yciN	fig|1005566.5.peg.1933	3.64494754279404	2.56653782440641	1.58144671452236	1.60905577029266	1.31198233020431	FIG00948954: hypothetical protein YciN	ff	FIG00948954	sp|P0AB61|YCIN_ECOLI	0.5	1.5	0.0	yciN	yciN	0	0	0	0	0
2922	yciO	fig|1005566.5.peg.1927	2.88343558282209	2.13496932515337	1.57668711656442	1.82822085889571	1.30061349693252	Hypothetical YciO protein, TsaC/YrdC paralog	isu;YrdC-YciO-Sua5_protein_family	FIG00698462	sp|P0AFR4|YCIO_ECOLI	0.7999999999999999	1.2	0.19999999999999998	yciO	yciO	0	0	0	0	0
2923	yciQ	fig|1005566.5.peg.1928	2.18857142857143	2.58857142857143	1.04	1.34857142857143	1.09714285714286	FIG00637979: hypothetical protein	ff	FIG00637977						yciQ	0	0	0	0	0
2924	yciS	fig|1005566.5.peg.1941	0.682092555331992	1.08853118712274	1.83299798792757	1.10261569416499	1.75855130784708	Inner membrane protein yciS	ff	FIG00948225						yciS	1	1	1	1	1
2925	yciT	fig|1005566.5.peg.1947	2.30952380952381	1.6025641025641	0.963369963369963	1.14652014652015	1.06959706959707	Transcriptional regulatory protein YciT	isu;Osmotic_stress_cluster	FIG00554657	sp|P76034|YCIT_ECOLI				yciT	yciT	0	0	0	0	0
2926	yciU	fig|1005566.5.peg.1909	3.3596837944664	2.27667984189723	2.94071146245059	1.31620553359684	1.6798418972332	FIG002901: hypothetical protein co-occurring with Cardiolipin synthetase	ff	FIG00923555	sp|P0A8L7|YCIU_ECOLI;sp|C4ZTU0|YCIU_ECOBW;sp|B1XAT8|YCIU_ECODH				yciU	yciU	0	0	0	0	0
2927	yciV	fig|1005566.5.peg.1926	3.60975609756098	3.53658536585366	3.11585365853659	3.49390243902439	2.58536585365854	COG0613, Predicted metal-dependent phosphoesterases (PHP family)	isu;tRNA_modification_Bacteria icw(1);YrdC-YciO-Sua5_protein_family	FIG00031715						yciV	0	0	0	0	0
2928	yciW	fig|1005566.5.peg.1951	8.32323232323232	6.71717171717172	2.2020202020202	5.14141414141414	1.68686868686869	FIG01220641: hypothetical protein	ff	FIG00510094						yciW	0	0	0	0	0
2929	yciX	fig|1005566.5.peg.1936	0.702127659574468	0.617021276595745	0.340425531914894	0.468085106382979	0.595744680851064	hypothetical protein	ff	FIG00638411						yciX	0	0	0	0	0
2930	yciX	fig|1005566.5.peg.1937	0.261390887290168	0.235011990407674	0.160671462829736	0.134292565947242	0.321342925659472	FIG00638229: hypothetical protein	ff	FIG00638228						yciX	0	0	0	0	0
2931	ycjD	fig|1005566.5.peg.1953	1.5177304964539	1.5177304964539	0.475177304964539	1.06382978723404	1.0709219858156	FIG00638073: hypothetical protein	ff	FIG00638072						ycjD	0	0	0	0	0
2932	ycjF	fig|1005566.5.peg.1989	7.06870229007634	5.65648854961832	3.15267175572519	3.54961832061069	2.51145038167939	Membrane protein YcjF	isu;A_conserved_operon_linked_to_TyrR_and_possibly_involved_in_virulence	FIG00060605	sp|P0A8R7|YCJF_ECOLI;sp|C4ZV70|YCJF_ECOBW;sp|B1XCF0|YCJF_ECODH	1.0	2.25	1.0	ycjF	ycjF	0	0	0	0	0
2933	ycjG	fig|1005566.5.peg.1992	1.83561643835616	2.0958904109589	1.29452054794521	1.58904109589041	1.83904109589041	L-alanine-DL-glutamate epimerase	isu;Muconate_lactonizing_enzyme_family isu;Recycling_of_Peptidoglycan_Amino_Acids isu;Recycling_of_Peptidoglycan_Amino_Acids_cluster	FIG00908297						ycjG	0	0	0	0	0
2934	ycjM	fig|1005566.5.peg.1975	5.70676691729323	4.45112781954887	1.45112781954887	2.13533834586466	1.55639097744361	Putative sucrose phosphorylase (EC 2.4.1.7)	icw(3);Maltose_and_Maltodextrin_Utilization							ycjM	0	0	0	0	0
2935	ycjN	fig|1005566.5.peg.1976	6.03174603174603	6.95238095238095	1.63492063492064	3.87301587301587	2.07936507936508	ABC-type sugar transport system, periplasmic binding protein YcjN	icw(6);Maltose_and_Maltodextrin_Utilization	FIG00007812						ycjN	1	1	1	1	1
2936	ycjO	fig|1005566.5.peg.1977	5.93103448275862	5.96551724137931	1.44827586206897	3.37931034482759	1.62068965517241	Inner membrane ABC transporter permease protein YcjO	icw(2);Maltose_and_Maltodextrin_Utilization	FIG00006842						ycjO	0	0	0	0	0
2937	ycjP	fig|1005566.5.peg.1978	5.51724137931035	6.55172413793103	1.48275862068966	3.6551724137931	1.68965517241379	Inner membrane ABC transporter permease protein YcjP	icw(1);Maltose_and_Maltodextrin_Utilization	FIG00107971						ycjP	0	0	0	0	0
2938	ycjQ	fig|1005566.5.peg.1979	5.46296296296296	5.27777777777778	1.12962962962963	3.0	1.96296296296296	Zinc-type alcohol dehydrogenase YcjQ	icw(5);Maltose_and_Maltodextrin_Utilization	FIG00137270						ycjQ	1	1	1	1	1
2939	ycjR	fig|1005566.5.peg.1980	4.52727272727273	4.01818181818182	1.58181818181818	2.09090909090909	1.14545454545455	Sugar phosphate isomerases/epimerases family protein YcjR	icw(3);Maltose_and_Maltodextrin_Utilization							ycjR	0	0	0	0	0
2940	ycjS	fig|1005566.5.peg.1981	4.97183098591549	4.92957746478873	1.28169014084507	2.90140845070423	1.87323943661972	Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	isu;Maltose_and_Maltodextrin_Utilization	FIG00038436						ycjS	0	0	0	0	0
2941	ycjT	fig|1005566.5.peg.1982	4.35714285714286	5.53296703296703	1.13186813186813	2.91208791208791	1.86263736263736	Maltose phosphorylase (EC 2.4.1.8) / Trehalose phosphorylase (EC 2.4.1.64)	isu;Trehalose_Biosynthesis isu;Trehalose_Uptake_and_Utilization icw(4);Maltose_and_Maltodextrin_Utilization	FIG00043765						ycjT	0	0	0	0	0
2942	ycjU	fig|1005566.5.peg.1983	6.0625	6.0625	1.1875	3.8125	2.125	Beta-phosphoglucomutase (EC 5.4.2.6)	isu;N-Acetyl-Galactosamine_and_Galactosamine_Utilization icw(1);Trehalose_Uptake_and_Utilization icw(5);Maltose_and_Maltodextrin_Utilization	FIG00796613						ycjU	0	0	0	0	0
2943	ycjV	fig|1005566.5.peg.1984	6.11428571428571	5.65714285714286	1.51428571428571	3.65714285714286	2.17142857142857	Multiple sugar ABC transporter, ATP-binding protein	icw(6);Maltose_and_Maltodextrin_Utilization	FIG00007025						ycjV	0	0	0	0	0
2944	ycjW	fig|1005566.5.peg.1987	6.36641221374046	4.57251908396947	2.42748091603053	3.10687022900763	1.82442748091603	Transcriptional regulator YcjW, LacI family, possibly involved in maltodextrin utilization pathway	isu;Maltose_and_Maltodextrin_Utilization	FIG00137466						ycjW	1	1	1	1	1
2945	ycjX	fig|1005566.5.peg.1988	12.3421052631579	8.17368421052632	3.77368421052632	4.41578947368421	3.4	Conserved protein YcjX with nucleoside triphosphate hydrolase domain	icw(1);A_conserved_operon_linked_to_TyrR_and_possibly_involved_in_virulence	FIG00099514						ycjX	1	1	1	1	1
2946	ycjY	fig|1005566.5.peg.1995	3.2	3.35454545454545	1.5	2.25454545454545	1.53636363636364	Dienelactone hydrolase and related enzymes	ff	FIG01255664						ycjY	0	0	0	0	0
2947	ycjZ	fig|1005566.5.peg.1996	2.47677261613692	2.59168704156479	1.52078239608802	2.07823960880196	1.94376528117359	LysR family transcriptional regulator YcjZ	isu;LysR-family_proteins_in_Escherichia_coli	FIG00314685						ycjZ	0	0	0	0	0
2948	ydaE	fig|1005566.5.peg.2018	1.5	1.83333333333333	1.33333333333333	0.5	0.0	Putative bacteriophage protein	ff	FIG00464412						ydaE	0	0	0	0	0
2949	ydaF	fig|1005566.5.peg.2021		inf		inf		Mobile element protein	ff	FIG01306568						ydaF	0	0	0	0	0
2950	ydaG	fig|1005566.5.peg.2022	9.75	5.25	3.5	5.625	2.375	Phage protein	ff	FIG01319482						ydaG	0	0	0	0	0
2951	ydaL	fig|1005566.5.peg.2008	7.6375	4.35	2.31875	2.59375	1.725	FIG00638524: hypothetical protein	ff	FIG00638523						ydaL	0	0	0	0	0
2952	ydaM	fig|1005566.5.peg.2009	3.34355828220859	3.10429447852761	1.10429447852761	1.86503067484663	1.50306748466258	FIG00638107: hypothetical protein	ff	FIG00638106						ydaM	0	0	0	0	0
2953	ydaN	fig|1005566.5.peg.2010	2.75496688741722	2.78476821192053	1.19205298013245	1.92384105960265	1.58940397350993	Zinc transport protein ZntB	ff	FIG00516009						ydaN	0	0	0	0	0
2954	ydaO	fig|1005566.5.peg.2012	2.35243055555556	1.88541666666667	1.65277777777778	1.48611111111111	1.08680555555556	tRNA(Cytosine32)-2-thiocytidine synthetase	isu;tRNA_modification_Bacteria isu;CBSS-326442.4.peg.1852 isu;tRNA_modification_Archaea	FIG00138938						ydaO	0	0	0	0	0
2955	ydaQ	fig|1005566.5.peg.2014	15.8571428571429	8.85714285714286	3.42857142857143	3.42857142857143	2.0	ydaQ protein	ff	FIG01327557						ydaQ	0	0	0	0	0
2956	ydaT	fig|1005566.5.peg.2023	4.38297872340426	3.95744680851064	1.36170212765957	2.02127659574468	2.40425531914894	FIG00639855: hypothetical protein	ff	FIG00639853						ydaT	0	0	0	0	0
2957	ydaU	fig|1005566.5.peg.2024	8.66666666666667	8.41666666666667	2.0	4.25	1.75	FIG00638968: hypothetical protein	ff	FIG01069495						ydaU	0	0	0	0	0
2958	ydaV	fig|1005566.5.peg.2025	4.78723404255319	6.21276595744681	1.36170212765957	2.93617021276596	1.85106382978723	DNA replication protein DnaC								ydaV	0	0	0	0	0
2959	ydaW	fig|1005566.5.peg.2026	4.85294117647059	3.47058823529412	1.35294117647059	2.41176470588235	1.64705882352941	hypothetical protein								ydaW	0	0	0	0	0
2960	ydaY	fig|1005566.5.peg.2030	4.11904761904762	4.0952380952381	1.54761904761905	2.0952380952381	0.952380952380952	FIG00642729: hypothetical protein	ff							ydaY	0	0	0	0	0
2961	ydbA	fig|1005566.5.peg.2071	5.2303664921466	4.7696335078534	1.62303664921466	2.76439790575916	2.05759162303665	BigB	ff	FIG01585367						ydbA	0	0	0	0	0
2962	ydbA	fig|1005566.5.peg.2075	3.12525667351129	2.75462012320329	1.90041067761807	2.30390143737166	2.01026694045175	BigB	ff	FIG01332056						ydbA	0	0	0	0	0
2963	ydbC	fig|1005566.5.peg.2077	1.0	4.0	0.0	4.0	1.0	Aldo-keto reductase	ff	FIG00639501	sp|P25906|YDBC_ECOLI	1.5	1.5	0.5	ydbC	ydbC	0	0	0	0	0
2964	ydbD	fig|1005566.5.peg.2078	6.37004405286344	4.55506607929515	1.40088105726872	2.63436123348018	1.59030837004405	FIG00638289: hypothetical protein	ff	FIG00638287						ydbD	0	0	0	0	0
2965	ydbH	fig|1005566.5.peg.2050	3.244	3.374	2.024	2.718	1.824	Putative uncharacterized protein ydbH	icw(2);CBSS-314225.3.peg.1533	FIG00004578						ydbH	0	0	0	0	0
2966	ydbJ	fig|1005566.5.peg.2047	0.957386363636364	0.903409090909091	0.355113636363636	0.497159090909091	0.980113636363636	probable lipoprotein YPO2331	ff	FIG00626574						ydbJ	0	0	0	0	0
2967	ydbK	fig|1005566.5.peg.2046	2.83457526080477	2.4441132637854	2.36363636363636	2.05067064083457	1.33084947839046	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	isu;Methionine_Degradation isu;Pyruvate:ferredoxin_oxidoreductase	FIG00001269						ydbK	0	0	0	0	0
2968	ydbL	fig|1005566.5.peg.2052	1.86315789473684	2.03684210526316	1.04210526315789	1.38421052631579	0.968421052631579	Putative uncharacterized protein ydbL, may be related to amine metabolism	icw(1);CBSS-314225.3.peg.1533	FIG00004488						ydbL	0	0	0	0	0
2969	ydcA	fig|1005566.5.peg.2091	0.442982456140351	0.557017543859649	0.5625	0.552631578947368	1.13267543859649	FIG00638461: hypothetical protein	ff	FIG00638459						ydcA	0	0	0	0	0
2970	ydcC	fig|1005566.5.peg.2137	6.97709923664122	4.59541984732824	1.17557251908397	1.95419847328244	1.26717557251908	Mobile element protein	ff	FIG01306568						ydcC	0	0	0	0	0
2971	ydcD	fig|1005566.5.peg.2135	5.96969696969697	2.04040404040404	0.929292929292929	1.63636363636364	2.02020202020202	FIG00640415: hypothetical protein	ff	FIG00640410						ydcD	0	0	0	0	0
2972	ydcE	fig|1005566.5.peg.2138	7.01298701298701	6.63636363636364	1.33766233766234	3.79220779220779	1.55844155844156	Probable tautomerase ydcE (EC 5.3.2.-)	ff	FIG00731762						ydcE	0	0	0	0	0
2973	ydcF	fig|1005566.5.peg.2085	11.7169811320755	8.29811320754717	3.20377358490566	4.55849056603774	3.24905660377358	Protein ydcF	ff	FIG00732402	sp|P34209|YDCF_ECOLI	0.7777777777777778	2.3333333333333335	0.5555555555555556	ydcF	ydcF	0	0	0	0	0
2974	ydcH	fig|1005566.5.peg.2096	0.0806758686339838	0.0289148024750119	0.0364112327463113	0.0280818657782009	2.54831032841504	YdcH protein	ff	FIG00510417						ydcH	0	0	0	0	0
2975	ydcI	fig|1005566.5.peg.2093	0.773199773199773	0.551880551880552	0.311283311283311	0.538272538272538	0.848232848232848	LysR family transcriptional regulator YdcI	isu;LysR-family_proteins_in_Escherichia_coli isu;LysR-family_proteins_in_Salmonella_enterica_Typhimurium	FIG00005711	sp|P77171|YDCI_ECOLI	1.0	0.0	1.0	ydcI	ydcI	0	0	0	0	0
2976	ydcJ	fig|1005566.5.peg.2094	1.8046218487395	1.57352941176471	0.623949579831933	1.05882352941176	0.970588235294118	FIG074102: hypothetical protein	ff	FIG00904518						ydcJ	0	0	0	0	0
2977	ydcK	fig|1005566.5.peg.2098	5.14444444444444	5.16666666666667	1.44444444444444	2.82222222222222	2.12222222222222	FIG005189: putative transferase clustered with tellurite resistance proteins TehA/TehB	icw(1);Tellurite_resistance:_Chromosomal_determinants	FIG00005189						ydcK	0	0	0	0	0
2978	ydcM	fig|1005566.5.peg.2109	2.83404255319149	2.17446808510638	1.34042553191489	2.02978723404255	1.42553191489362	putative virulence protein	ff	FIG01406487						ydcM	0	0	1	1	1
2979	ydcN	fig|1005566.5.peg.2111	6.0	5.33333333333333	2.03174603174603	3.33333333333333	1.73015873015873	Transcriptional regulator yidN, Cro/CI family	ff	FIG01308215						ydcN	0	0	0	0	0
2980	ydcO	fig|1005566.5.peg.2110	5.67272727272727	5.35454545454545	1.20909090909091	2.81818181818182	1.94545454545455	Benzoate transport protein	isu;Benzoate_degradation	FIG00005723						ydcO	0	0	0	0	0
2981	ydcP	fig|1005566.5.peg.2112	5.32646048109966	4.6426116838488	3.84192439862543	4.03436426116838	1.34707903780069	putative collagenase	ff	FIG00554276	sp|P76104|YDCP_ECOLI	1.2857142857142856	0.8571428571428571	0.5714285714285714	ydcP	ydcP	0	0	0	0	0
2982	ydcQ	fig|1005566.5.peg.2115	15.4426229508197	5.13934426229508	1.68032786885246	2.72131147540984	2.01639344262295	FIG00638106: hypothetical protein	ff	FIG00638105						ydcQ	0	0	0	0	0
2983	ydcR	fig|1005566.5.peg.2116	3.29508196721311	2.9672131147541	1.7672131147541	2.2655737704918	1.36065573770492	GntR family transcriptional regulator YdcR @ Transcriptional regulator, GntR family domain								ydcR	0	0	0	0	0
2984	ydcS	fig|1005566.5.peg.2117	0.748917748917749	0.62987012987013	0.205627705627706	0.333333333333333	0.294372294372294	ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)	icw(4);Polyamine_Metabolism	FIG00005022						ydcS	0	0	0	0	0
2985	ydcT	fig|1005566.5.peg.2118	2.13592233009709	2.09708737864078	0.485436893203884	1.24271844660194	0.669902912621359	Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)	idu(1);Polyamine_Metabolism	FIG00007514						ydcT	0	0	0	0	0
2986	ydcU	fig|1005566.5.peg.2119	3.7125	3.6	1.3125	2.475	1.4625	Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)	icw(3);Polyamine_Metabolism	FIG00004037						ydcU	0	0	0	0	0
2987	ydcV	fig|1005566.5.peg.2120	3.65	3.525	0.75	2.075	0.875	Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)	icw(2);Polyamine_Metabolism	FIG00003894						ydcV	0	0	0	0	0
2988	ydcW	fig|1005566.5.peg.2121	5.29411764705882	5.38655462184874	1.53781512605042	2.98319327731092	1.74789915966387	4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)	isu;Putrescine_utilization_pathways icw(1);Polyamine_Metabolism	FIG00002360						ydcW	0	0	0	0	0
